time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,1073.9,463.1,1593.7,136.3,2482.1,221.1,1074.5,1606.3,2471.8,163.9,64.5,11.5
0.028000,1049.0,397.7,1593.4,107.2,2459.4,184.7,1044.9,1595.2,2467.5,164,65.9,14
0.030000,1002.9,362.6,1589.5,90.3,2454.7,163.8,1000.4,1582,2461,164.1,66.9,10.4
0.032000,942.3,338.1,1583.6,84.0,2453.6,159.9,947.4,1572.5,2453.3,164.1,67.7,5.1
0.034000,887.2,318.6,1579.7,86.7,2449.1,164.8,892.7,1571.9,2445.7,164.1,68.4,2.8
0.036000,840.8,305.9,1583.3,96.5,2441.0,169.2,842.5,1582.5,2439.8,164,68.9,3.5
0.038000,803.8,295.0,1598.7,108.4,2436.3,170.2,800.9,1603.5,2437,163.9,69.4,4
0.040000,774.0,274.3,1621.7,118.3,2438.4,172.0,770.2,1630.9,2438.6,163.7,69.9,4.5
0.042000,753.5,244.9,1649.0,125.0,2446.0,171.4,750.2,1659.5,2444.7,163.5,70.4,5.1
0.044000,741.4,215.4,1679.3,126.8,2456.0,164.2,738.9,1684.4,2454.8,163.3,70.8,5.7
0.046000,732.2,187.2,1709.1,121.7,2467.1,152.0,733.4,1702.7,2467.5,163.1,71.2,6.5
0.048000,726.1,167.7,1726.3,110.9,2477.6,140.2,730.8,1714,2480.5,162.8,71.5,7.5
0.050000,723.4,160.3,1730.1,97.1,2488.1,131.2,728.7,1720.5,2491.6,162.6,71.7,8.4
0.052000,722.9,162.1,1728.9,84.1,2498.9,123.6,725.4,1725.2,2499.2,162.3,71.8,9.1
0.054000,722.4,166.4,1728.4,75.9,2506.5,116.4,720.3,1731.2,2502.4,162.1,71.6,9.3
0.056000,719.1,170.1,1730.4,73.0,2507.7,110.1,713.4,1739.7,2501.4,161.8,71.3,9.1
0.058000,711.3,173.6,1736.9,74.9,2500.4,108.7,705.3,1750.4,2497.5,161.5,70.7,8.4
0.060000,699.4,177.3,1750.4,79.8,2486.9,116.5,696.6,1761.2,2492.1,161.2,69.9,7.5
0.062000,685.3,180.9,1769.3,85.6,2475.5,139.4,688.3,1769.9,2487.1,160.9,69,6.3
0.064000,672.6,188.9,1788.2,94.1,2475.7,189.5,680.7,1774.9,2483.4,160.6,67.8,5
0.066000,666.6,212.2,1801.1,109.3,2490.7,280.9,674.4,1775.9,2481.4,160.2,66.4,6.6
0.068000,670.5,266.9,1800.9,139.8,2509.0,431.2,669.7,1774.3,2480.8,159.8,64.8,10.9
0.070000,674.5,336.4,1774.3,186.8,2490.9,556.6,666.8,1772,2480.9,159.4,63.2,13.5
0.072000,667.3,355.5,1725.4,210.5,2449.4,517.4,665.9,1771.1,2481,158.9,61.5,10.1
