time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,470.2,34.4,2196.4,91.9,2638.1,393.0,487.9,2179.2,2643.6,149.9,70.5,3.8
0.028000,479.9,38.5,2178.7,85.3,2630.7,395.6,490.5,2173.5,2641.3,149.5,70.2,3.1
0.030000,490.8,44.5,2160.8,75.8,2632.5,403.3,494.7,2164.2,2637.4,149.1,69.9,2.9
0.032000,501.2,53.9,2145.0,66.2,2644.7,410.3,500.4,2151.8,2632.3,148.6,69.5,2.8
0.034000,511.9,63.3,2131.5,60.9,2651.5,408.9,507.4,2136.9,2626.2,148.2,69.1,2.9
0.036000,524.7,65.4,2114.7,60.5,2637.4,388.4,515.5,2120,2619.4,147.8,69,3
0.038000,536.1,58.2,2094.1,61.0,2610.8,346.1,524.4,2102,2612.2,147.3,69.1,3
0.040000,545.5,49.3,2075.4,58.9,2593.4,302.5,533.9,2083.5,2605,146.9,69.3,3.2
0.042000,554.4,42.7,2061.0,56.9,2587.2,269.5,543.8,2065.3,2598.2,146.5,69.6,3.3
0.044000,562.2,37.9,2049.0,56.9,2584.1,244.1,553.6,2048.1,2592.1,146,69.8,3.5
0.046000,568.4,33.8,2036.5,56.5,2580.3,219.0,563.3,2032.3,2587,145.6,69.8,3.7
0.048000,572.6,30.6,2023.6,53.7,2576.3,190.6,572.6,2018.6,2583.2,145.2,69.8,3.8
0.050000,575.5,29.4,2010.7,49.8,2573.3,157.7,581.4,2007.1,2580.9,144.8,69.5,3.8
0.052000,578.0,31.6,1999.5,47.3,2574.0,129.8,589.5,1998,2580.1,144.4,69.1,3.6
0.054000,581.7,37.7,1993.0,47.8,2579.0,119.2,596.8,1991.3,2581,144,68.6,3.4
0.056000,589.6,49.7,1991.2,51.3,2588.1,128.6,603.4,1986.8,2583.5,143.7,68,3.4
0.058000,601.7,67.6,1991.4,55.1,2598.7,154.0,609.1,1984.2,2587.5,143.4,67.5,3.6
0.060000,614.1,85.6,1990.1,55.2,2606.5,180.2,614.2,1983,2592.8,143.1,67.1,4.2
0.062000,623.2,97.4,1987.8,52.8,2609.7,196.3,618.7,1982.8,2599.2,142.8,66.9,5.1
0.064000,629.7,105.6,1985.7,52.0,2610.0,203.7,622.6,1982.9,2606.3,142.5,66.8,6.1
0.066000,635.6,111.5,1983.0,53.6,2610.2,206.7,626.3,1982.7,2613.8,142.3,66.8,7.1
0.068000,639.6,109.9,1978.9,56.6,2613.9,212.0,629.7,1981.8,2621.4,142,66.8,7.8
0.070000,640.5,103.9,1972.8,62.9,2623.4,232.3,633,1979.7,2628.7,141.8,66.9,8.2
0.072000,640.7,100.5,1964.0,74.8,2637.1,274.6,636.4,1975.9,2635.4,141.7,67.1,8.5
0.074000,641.9,101.1,1954.4,89.3,2647.0,319.6,640,1970.2,2641,141.5,67.2,8.6
0.076000,643.4,103.3,1948.9,102.2,2646.1,345.6,643.9,1962.6,2645.4,141.4,67.4,8.7
0.078000,642.6,106.5,1948.3,111.7,2637.9,349.0,648.2,1953.1,2648.3,141.2,67.6,8.7
0.080000,641.0,108.9,1945.0,116.2,2633.9,335.7,652.8,1941.7,2649.6,141.1,67.7,8.6
0.082000,643.7,108.2,1934.7,115.0,2639.2,313.7,657.7,1929,2649,141,67.8,8.3
0.084000,652.2,106.3,1919.5,112.2,2648.9,297.7,663,1915.3,2646.8,141,67.9,8
0.086000,664.2,105.5,1901.7,110.2,2656.6,297.0,668.5,1901.2,2642.8,140.9,67.9,7.7
0.088000,674.9,104.0,1887.9,107.3,2657.9,311.3,674.1,1887.2,2637.1,140.8,67.9,7.5
0.090000,683.4,100.2,1880.4,102.8,2653.6,326.7,679.8,1874,2630.1,140.8,67.8,7.5
0.092000,692.1,95.7,1874.9,99.1,2642.9,332.3,685.2,1862.1,2621.8,140.8,67.8,7.6
0.094000,700.7,91.8,1867.2,96.1,2621.7,327.3,690.5,1852.1,2612.7,140.8,67.9,7.7
0.096000,707.3,85.9,1856.5,90.0,2591.3,304.8,695.3,1844.4,2602.9,140.8,67.9,7.9
0.098000,710.2,78.5,1845.1,79.8,2562.7,255.9,699.6,1839.3,2592.8,140.8,68,8
0.100000,710.4,73.0,1835.4,69.6,2544.0,197.9,703.2,1836.9,2582.7,140.8,68.1,8.1
0.102000,709.1,71.9,1830.7,64.1,2537.2,160.1,706.1,1837.4,2572.9,140.8,68.2,8.3
0.104000,707.4,74.3,1832.1,65.0,2539.8,147.4,708.3,1840.5,2563.8,140.9,68.2,8.4
0.106000,705.1,78.9,1838.5,72.7,2548.5,150.6,709.6,1846,2555.6,140.9,68.2,8.6
0.108000,702.9,85.7,1847.8,86.8,2559.0,164.1,710.1,1853.4,2548.4,141,68.2,8.8
0.110000,702.5,94.2,1858.2,102.9,2568.7,185.5,709.9,1862.2,2542.6,141,68.2,9
0.112000,702.9,100.8,1869.3,114.3,2574.2,212.7,708.9,1871.8,2538.1,141.1,68.1,9.3
0.114000,701.4,102.2,1878.3,116.6,2567.2,236.1,707.3,1881.5,2535.1,141.2,68.1,9.6
0.116000,697.3,101.0,1881.8,110.9,2545.2,247.6,705.2,1890.6,2533.5,141.3,68.1,9.8
0.118000,694.2,104.4,1883.1,104.7,2527.9,254.2,702.6,1898.6,2533.4,141.3,68.2,10
0.120000,694.2,118.7,1890.7,104.9,2533.2,270.6,699.8,1905,2534.7,141.4,68.2,10.3
0.122000,694.9,136.8,1904.5,108.0,2551.9,280.9,696.8,1909.2,2537.1,141.5,68.2,10.6
0.124000,694.2,147.5,1916.9,110.1,2564.5,277.2,693.7,1911,2540.7,141.7,68.3,10.9
0.126000,693.8,152.9,1924.2,115.6,2565.3,276.1,690.6,1910.3,2545.2,141.8,68.4,10.9
0.128000,694.4,156.5,1925.8,129.7,2553.7,286.5,687.6,1907,2550.3,141.9,68.5,10.4
0.130000,693.9,155.5,1921.3,144.3,2536.4,297.2,684.9,1901.3,2556,142,68.8,9.2
0.132000,691.7,146.0,1908.8,139.6,2525.5,299.8,682.4,1893.7,2561.9,142.1,69,7.3
0.134000,689.3,130.9,1891.3,114.9,2523.6,308.4,680.1,1884.4,2567.9,142.2,69.3,5.3
0.136000,687.1,113.1,1873.1,86.1,2525.1,344.1,678.2,1874.1,2573.7,142.4,69.6,3.6
0.138000,684.8,97.1,1859.8,66.8,2529.0,400.0,676.5,1863.4,2579.1,142.5,69.8,2.7
0.140000,682.6,86.1,1851.0,56.1,2553.3,424.0,675.2,1852.9,2584.1,142.6,70.1,2.8
0.142000,680.6,81.1,1844.0,51.1,2601.2,380.0,674.1,1843.3,2588.3,142.7,70.2,3.7
0.144000,677.0,79.2,1836.4,50.6,2634.4,313.9,673.3,1835.1,2591.8,142.8,70.3,5
0.146000,669.4,76.1,1826.7,52.7,2642.3,274.0,672.8,1828.9,2594.3,142.9,70.2,6.2
0.148000,658.3,72.3,1816.5,57.1,2629.7,263.9,672.4,1825,2595.9,143,70.1,6.7
0.150000,645.0,71.8,1805.6,66.6,2601.0,266.7,672.3,1823.7,2596.4,143.1,69.8,6.3
