time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,485.1,23.7,2162.1,46.6,3157.2,529.2,499.5,2111.5,3164.1,158.5,72.4,7.4
0.028000,488.1,28.3,2132.7,46.1,3126.7,495.2,502.1,2107.8,3160,158.4,72.3,7.4
0.030000,491.8,37.0,2111.5,44.7,3111.2,488.1,506.3,2101.6,3153.2,158.4,72.1,6.5
0.032000,496.5,54.9,2094.3,43.3,3102.3,508.6,512.1,2093.2,3143.6,158.3,71.6,5.3
0.034000,505.1,88.7,2075.0,40.6,3093.5,529.3,519.3,2082.8,3131.1,158.2,71.2,4.2
0.036000,522.8,126.2,2054.0,36.2,3084.7,529.6,527.8,2070.5,3115.6,158.2,70.9,3.4
0.038000,546.2,129.5,2033.5,31.5,3081.5,525.6,537.4,2056.6,3097,158.1,70.8,3.2
0.040000,565.7,103.5,2015.4,28.2,3093.8,536.5,547.9,2041.6,3075.3,158,70.9,3.6
0.042000,579.1,80.9,2003.1,28.0,3119.1,562.5,559.1,2025.6,3050.5,158,71.1,4.2
0.044000,591.3,65.4,1993.5,31.6,3137.7,619.9,570.8,2009,3022.7,157.9,71.5,5.1
0.046000,603.1,55.0,1982.6,38.6,3115.8,705.0,582.7,1992,2991.9,157.9,71.8,5.8
0.048000,613.4,48.4,1967.7,45.8,3042.4,744.5,594.7,1975.1,2958.3,157.9,72,6.4
0.050000,622.3,43.8,1948.9,51.7,2938.9,707.8,606.6,1958.3,2922.4,157.9,72.3,6.9
0.052000,629.7,41.3,1932.3,55.9,2851.4,637.9,618.1,1942,2884.3,157.8,72.4,7.3
0.054000,635.9,40.9,1922.2,59.3,2801.5,594.8,629.1,1926.2,2844.6,157.8,72.6,7.8
0.056000,641.6,41.8,1916.3,62.9,2772.9,584.7,639.5,1911.2,2803.8,157.8,72.7,8.3
0.058000,646.5,43.2,1911.0,66.6,2743.2,581.3,649.1,1897,2762.6,157.8,72.7,8.7
0.060000,651.1,44.9,1904.2,71.8,2700.9,559.2,657.9,1883.6,2721.4,157.8,72.7,9.2
0.062000,654.9,46.5,1895.9,79.6,2652.1,517.4,665.7,1871.1,2681.1,157.8,72.6,9.6
