time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,1080.7,417.9,1391.8,1114.1,2559.9,214.5,1069.7,1420.8,2640.5,183.8,71.4,14.4
0.027000,1094.7,376.6,1420.2,1119.8,2575.1,212.6,1054.9,1411,2627.4,184,71.5,14.2
0.029000,1107.8,322.2,1450.9,1093.2,2582.9,210.2,1030.8,1395.4,2606.4,184.2,71.5,13.8
0.031000,1114.4,280.9,1479.4,1067.7,2582.0,217.6,998.5,1375.2,2578.3,184.4,71.7,13.3
0.033000,1119.5,291.2,1435.2,1063.0,2568.4,229.3,959.2,1351.8,2544.6,184.6,71.9,12.6
0.035000,1168.7,351.9,1172.5,1136.3,2538.4,232.4,914.5,1326.9,2506.8,184.8,72.3,11.6
0.037000,603.1,1047.2,1220.6,243.5,2502.1,229.2,866.1,1302.5,2466.5,185.1,72.9,10.1
0.039000,554.6,502.3,1224.3,158.9,2468.4,238.6,816,1280.3,2425.7,185.3,73.4,8.4
0.041000,561.7,358.8,1227.6,114.8,2432.9,275.3,765.8,1262,2385.9,185.5,73.8,6.9
0.043000,570.5,311.2,1237.7,91.9,2385.8,336.7,717.6,1249.2,2348.8,185.7,74.2,5.7
0.045000,579.1,312.1,1252.8,80.3,2329.3,387.7,672.8,1243,2315.7,185.9,74.5,5.4
0.047000,587.7,340.4,1270.0,75.6,2288.6,392.1,633.1,1244,2287.7,186.2,74.6,5.8
0.049000,597.0,372.7,1288.0,75.2,2273.5,361.2,599.4,1252.6,2265.6,186.4,74.7,6.6
0.051000,605.5,386.9,1306.1,77.0,2267.4,328.1,572.8,1268.6,2249.8,186.6,74.7,7.6
0.053000,611.9,380.1,1322.8,80.9,2255.7,311.3,553.7,1291.2,2240.3,186.7,74.5,8.5
0.055000,616.7,369.6,1338.8,89.0,2234.4,313.2,542.3,1319.3,2236.8,186.9,74.4,9.1
0.057000,622.2,378.2,1357.0,105.6,2209.5,331.9,538.4,1351.6,2238.8,187.1,74.1,9.7
0.059000,631.4,419.5,1381.2,135.0,2193.1,365.6,541.7,1386.3,2245.4,187.3,73.8,10.1
0.061000,645.2,481.7,1414.9,174.4,2194.8,406.0,551.3,1421.7,2255.7,187.4,73.5,10.6
0.063000,657.8,530.2,1457.4,203.1,2216.5,430.6,566.5,1456,2268.6,187.5,73.2,10.9
0.065000,658.2,545.4,1497.6,200.1,2247.1,425.2,585.9,1487.5,2283.1,187.6,73,11.3
0.067000,645.5,543.2,1523.6,176.1,2273.7,408.2,608.6,1514.8,2298.4,187.7,72.9,11.5
0.069000,631.9,543.2,1536.1,150.4,2298.0,404.5,633.2,1536.9,2313.5,187.8,72.9,11.7
0.071000,628.9,553.9,1540.3,130.2,2329.9,424.0,658.7,1553,2328,187.9,72.8,11.9
0.073000,639.7,577.8,1539.7,115.8,2374.0,465.1,683.8,1563,2341.5,188,72.9,12
0.075000,659.7,610.8,1536.7,107.3,2421.4,522.0,707.6,1567.2,2353.9,188,72.9,12.2
0.077000,679.5,643.0,1533.3,104.2,2454.6,593.0,729.4,1566.2,2365.3,188.1,72.9,12.3
0.079000,690.6,665.9,1530.4,105.9,2458.8,674.0,748.4,1561.2,2376.2,188.1,72.9,12.4
0.081000,693.4,680.0,1528.5,111.6,2430.0,741.1,764.3,1553.5,2387.1,188.1,72.9,12.5
0.083000,695.1,691.8,1528.6,120.6,2385.0,758.1,776.8,1545,2398.7,188.1,72.9,12.6
0.085000,701.5,708.4,1532.2,131.2,2352.2,729.7,785.9,1537.2,2411.7,188.1,72.8,12.7
0.087000,714.0,736.3,1540.4,142.0,2346.3,699.0,791.6,1531.8,2426.6,188.1,72.8,13
0.089000,735.1,786.9,1554.2,151.8,2372.6,690.9,794.1,1530.5,2444.1,188,72.7,13.2
0.091000,777.8,866.1,1574.2,157.9,2433.5,678.2,793.7,1534.5,2464.5,188,72.6,13.4
0.093000,859.0,899.9,1599.0,153.9,2505.8,611.6,790.8,1544.6,2487.9,188,72.6,13.4
0.095000,918.0,802.5,1623.5,136.9,2559.6,510.3,785.7,1561.4,2514.3,187.9,72.6,13.3
0.097000,924.5,687.6,1644.1,114.4,2592.6,417.4,778.8,1584.8,2543.1,187.8,72.6,12.9
0.099000,904.5,618.1,1661.0,95.6,2611.4,356.8,770.4,1614.3,2573.6,187.8,72.7,12.4
0.101000,858.2,606.9,1674.9,85.4,2624.5,344.9,760.8,1649,2604.9,187.7,72.7,11.8
0.103000,774.6,593.6,1685.1,83.3,2637.8,391.2,750.2,1687.4,2635.8,187.6,72.7,11.2
