time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,626.6,104.3,1733.8,349.0,2544.6,410.2,645.7,1746.5,2478.6,0,66.7,-0.6
0.028000,623.3,102.9,1708.4,385.9,2445.9,446.2,631.7,1715.9,2457.5,0,66.7,-0.5
0.030000,617.6,107.7,1671.8,368.6,2367.8,358.6,609.4,1673.7,2426.6,0,66.6,-0.4
0.032000,604.2,128.8,1646.7,318.7,2352.8,284.6,580.1,1630.2,2391.1,0,66.4,-0.3
0.034000,567.7,169.1,1621.4,279.0,2355.2,248.5,546,1596.3,2356.9,0,66.2,-0.3
0.036000,509.1,201.4,1596.7,262.4,2352.5,225.7,509,1579.8,2328.9,0,66,-0.4
0.038000,453.2,208.1,1579.8,294.7,2341.3,207.6,471.5,1584.5,2310.8,0,65.7,-0.7
0.040000,419.5,203.9,1577.4,421.8,2325.0,202.8,435.6,1608.3,2303.8,0,65.4,-1
0.042000,397.3,191.8,1603.0,668.2,2306.7,201.0,403.1,1645,2306.9,0,65.1,-1.1
0.044000,377.2,159.7,1677.4,924.7,2297.6,193.1,375.5,1685.6,2317.8,0,64.9,-1.1
0.046000,358.6,119.2,1760.8,919.6,2310.5,184.3,353.6,1721.2,2333,0,64.8,-0.9
0.048000,342.6,86.2,1781.4,696.3,2342.1,162.5,337.5,1745,2349,0,64.7,-0.6
0.050000,331.1,67.5,1759.5,513.0,2368.4,131.0,326.7,1754.4,2363.4,163.9,64.8,-0.1
0.052000,323.4,57.6,1737.1,423.1,2383.1,110.9,320.6,1751.1,2374.8,163.9,64.9,0.5
0.054000,318.8,50.6,1723.2,401.6,2390.7,101.7,317.9,1740.3,2383.1,163.9,65.1,1.4
0.056000,316.6,44.6,1717.9,427.4,2394.8,96.7,317.4,1728.6,2389.2,163.9,65.3,2.6
0.058000,315.5,39.7,1719.8,497.9,2396.8,91.8,318.2,1722,2394.3,163.9,65.5,4.1
0.060000,315.6,37.3,1726.1,599.1,2397.9,86.8,319.2,1723.5,2399.8,163.9,65.5,5.7
0.062000,317.1,36.6,1733.5,697.5,2400.9,82.1,320.2,1732.3,2406,163.8,65.5,7.2
0.064000,319.4,35.9,1744.6,768.5,2407.4,79.1,320.8,1743.8,2412.8,163.8,65.4,8.5
0.066000,321.7,34.3,1757.9,802.9,2415.2,78.5,321.2,1751,2419.1,163.8,65.2,9.3
0.068000,323.6,32.7,1761.8,798.0,2422.6,79.1,321.6,1746.8,2423.6,163.8,64.9,10.1
0.070000,324.7,32.9,1739.6,767.1,2426.5,79.6,322.3,1726.3,2425.4,163.8,64.5,10.6
0.072000,325.3,35.6,1683.4,714.4,2426.0,79.3,323.3,1688.5,2423.8,163.7,64.1,10.9
0.074000,326.2,38.6,1608.1,606.9,2423.1,79.0,324.7,1637.4,2419.2,163.7,63.5,11.1
0.076000,327.2,39.9,1555.4,482.8,2420.0,82.0,326.2,1581,2412.9,163.6,62.9,11
0.078000,327.9,41.0,1530.0,394.9,2416.0,91.2,327.6,1529.9,2406.4,163.5,62.2,10.7
0.080000,327.4,44.8,1515.8,370.1,2405.4,107.0,328.6,1494.2,2401.7,163.4,61.3,10.2
0.082000,325.6,53.7,1492.2,398.1,2379.5,127.3,329,1481.4,2399.9,163.2,60.3,9.7
