time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,362.5,717.7,2099.7,137.2,3164.9,231.3,374.7,2105.7,3161.8,0,70.3,-1.8
0.027500,385.2,428.1,2124.5,106.4,3161.5,203.4,373.5,2119.2,3162.4,0,69.7,-2.5
0.029500,378.4,228.9,2141.4,90.7,3160.1,193.7,371.7,2138.1,3165.2,0,69.1,-3.1
0.031500,368.0,134.6,2156.2,90.5,3164.1,199.7,369.3,2157.9,3169.1,0,68.8,-3.5
0.033500,362.1,90.3,2174.1,98.7,3173.7,237.9,367,2174.4,3168.5,0,68.8,-3.5
0.035500,362.1,68.4,2185.3,105.3,3173.0,364.0,365.7,2184.3,3153.9,204.4,69.4,-2.8
0.037500,366.1,55.5,2185.4,107.5,3111.3,529.6,366.1,2186.9,3116,204.6,70.3,-1.6
0.039500,371.0,46.2,2180.6,110.4,3025.8,626.0,368.4,2183.6,3051,204.8,71.4,-0.1
0.041500,374.5,41.0,2175.9,114.3,2956.4,680.7,372,2177.1,2963.2,204.8,72.5,1.4
0.043500,376.9,38.6,2172.8,119.0,2883.6,709.4,376,2169.9,2864.6,204.7,73.4,2.7
0.045500,378.3,37.5,2168.4,127.9,2788.9,707.4,379.3,2163.1,2769.2,204.5,74.2,4
0.047500,379.2,36.0,2158.4,143.3,2687.6,663.0,381.4,2155.2,2687.5,204.2,74.8,5.3
0.049500,381.0,33.4,2138.8,162.6,2601.4,584.9,382.6,2143.2,2622,203.7,75.3,6.6
0.051500,384.1,29.8,2114.4,174.6,2550.9,522.4,384,2124.1,2568.5,203.2,75.6,7.7
0.053500,388.3,25.3,2090.9,178.5,2520.1,493.1,386.3,2097.1,2520.2,202.5,75.9,8.4
0.055500,391.8,21.0,2072.5,183.4,2493.7,486.5,389.9,2064.8,2473.3,201.7,76.2,8.7
0.057500,394.1,17.9,2054.8,200.2,2458.2,475.6,393.9,2033.4,2430.4,200.7,76.5,8.6
0.059500,396.0,15.8,2025.8,240.6,2405.7,439.5,397.2,2010.4,2399.2,199.7,77,8.3
0.061500,397.6,14.6,1970.5,303.4,2352.9,372.0,398.4,2002,2387.7,198.4,77.5,8.1
