time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,470.9,187.6,635.7,1591.4,2271.9,170.9,454.8,742.2,2286.1,174.3,63.6,12.7
0.027500,445.2,193.3,814.7,977.7,2314.6,193.6,447,777.2,2321.2,174.5,65,12.8
0.029500,423.7,172.0,888.7,626.5,2374.9,222.3,436,828.5,2371.2,174.6,66.3,12.5
0.031500,415.3,143.8,930.6,448.8,2443.9,251.3,424.2,887.3,2426,174.7,67.5,12.1
0.033500,410.9,110.3,963.2,308.8,2498.7,252.8,413.8,944.5,2475.4,174.7,68.6,11.6
0.035500,408.2,73.2,984.2,183.2,2515.4,206.3,406.8,992.3,2512.1,174.6,69.7,11.3
0.037500,408.7,45.6,1000.0,101.5,2515.9,146.8,403.9,1026.3,2533.1,174.6,70.6,11.2
0.039500,410.9,31.6,1017.9,60.6,2520.6,112.2,404.9,1046,2540.1,174.5,71.5,11.3
0.041500,412.8,27.3,1035.4,44.5,2527.8,104.7,408.7,1054.8,2538,174.5,72.3,11.6
0.043500,414.3,27.2,1052.3,37.6,2534.6,110.3,413.8,1058.5,2533.1,174.4,73,11.9
0.045500,415.9,30.3,1070.5,36.1,2539.9,122.0,418.7,1064,2530.6,174.3,73.6,12.1
0.047500,418.1,37.6,1092.9,38.6,2545.2,132.5,422.6,1077.4,2532.6,174.2,74,12.2
0.049500,421.8,50.6,1124.0,44.2,2549.0,127.6,425.1,1102.6,2538,174,74.2,12.2
0.051500,426.3,65.9,1160.4,50.0,2543.6,104.7,426.7,1140.8,2542.3,173.9,74.4,12.3
0.053500,429.6,79.6,1196.5,56.0,2531.6,83.1,428.3,1189.9,2540.5,173.8,74.3,12.1
0.055500,431.9,97.4,1235.6,68.3,2515.7,71.2,430.5,1245.9,2528.2,173.7,74.2,11.8
0.057500,434.6,126.3,1279.5,93.6,2496.5,73.5,433.7,1303.6,2504.1,173.6,73.8,11.1
0.059500,438.5,170.1,1336.6,134.2,2471.6,91.0,437.6,1357.9,2470.8,173.5,73.2,10.1
0.061500,442.3,217.4,1398.8,166.6,2442.7,118.1,441.4,1404.8,2434,173.3,72.5,8.8
0.063500,444.7,252.1,1446.9,169.0,2412.7,146.3,443.9,1441.9,2401.3,173.2,71.5,7.3
0.065500,445.8,266.8,1477.9,149.9,2382.6,177.4,444.3,1468.7,2379.4,173.1,70.2,6
0.067500,444.1,263.8,1495.0,127.9,2362.2,213.1,442,1486.1,2372.4,172.9,68.7,4.7
0.069500,435.3,263.7,1507.3,112.9,2365.3,258.5,437.2,1495.9,2380.1,172.7,67,3.4
0.071500,420.0,292.7,1517.0,115.2,2404.0,287.9,431,1500.5,2398.4,172.5,65.1,2.2
0.073500,414.6,386.6,1521.0,148.9,2443.3,292.6,424.9,1502.1,2419.8,172.3,63.3,0.9
0.075500,429.5,570.6,1503.6,210.9,2441.4,316.1,420.4,1502.3,2436.7,172,61.8,-0.1
0.077500,427.1,674.9,1457.7,247.1,2422.8,346.1,418.8,1502.2,2443.1,171.7,60.6,-0.9
