time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,581.4,84.3,2087.9,146.8,2324.7,767.2,534.6,2105.2,2308.2,158.2,68.2,5.8
0.028000,558.7,102.9,2113.9,165.8,2340.9,750.0,532.9,2113.1,2317.6,158.2,67.7,5.6
0.030000,533.1,122.8,2146.9,185.2,2342.8,677.1,530.1,2125.5,2333,158.1,67.2,5.3
0.032000,508.6,140.3,2164.8,206.8,2343.2,541.0,526,2140.9,2354.2,158.1,66.8,5
0.034000,489.4,149.0,2163.9,215.3,2362.8,423.7,520.7,2158,2380.9,158,66.7,4.6
0.036000,482.5,140.4,2167.1,196.4,2396.0,400.7,514.2,2175.1,2412.7,158,66.7,4.2
0.038000,482.3,119.7,2177.2,173.2,2438.6,422.0,506.7,2190.9,2449.1,157.9,66.8,4
0.040000,482.8,102.0,2188.5,155.5,2480.8,445.9,498.6,2204.2,2489.6,157.8,67,3.9
0.042000,483.8,92.4,2200.4,139.7,2525.5,468.1,490.2,2214.3,2533.6,157.7,67,3.9
0.044000,485.6,91.7,2210.8,126.1,2577.8,491.2,482.3,2221.3,2580.6,157.6,66.9,4
0.046000,487.2,100.0,2218.6,119.4,2628.3,518.3,475.5,2225.6,2630,157.5,66.7,4
0.048000,487.3,116.0,2226.1,120.4,2674.0,556.7,470.7,2228.1,2681.5,157.4,66.2,3.8
0.050000,487.0,139.6,2236.8,127.8,2724.6,610.9,468.4,2230.1,2734.3,157.3,65.7,3.5
0.052000,488.0,170.6,2251.0,135.5,2791.5,663.9,469.4,2232.9,2788.3,157.1,65.1,3
0.054000,488.1,211.6,2263.8,135.9,2878.7,677.2,473.9,2237.9,2842.8,157,64.5,2.5
0.056000,483.8,249.4,2267.3,127.1,2950.7,628.9,481.9,2246,2897.5,156.8,64.1,2.2
0.058000,482.9,262.5,2267.3,116.9,2995.5,567.4,493.3,2257.8,2952,156.6,63.8,2.1
0.060000,499.3,236.7,2271.3,115.5,3017.9,548.8,507.3,2273.2,3005.9,156.4,63.9,2.5
0.062000,525.6,194.4,2279.2,125.1,3031.7,586.5,523.1,2291.7,3058.8,156.2,64.1,3.1
0.064000,546.5,159.9,2290.0,142.7,3051.9,679.2,539.5,2312,3110,156,64.5,4
0.066000,556.4,140.3,2307.0,157.8,3091.8,789.2,555.1,2332.5,3159.1,155.8,65.1,4.7
0.068000,558.8,128.8,2336.4,157.4,3166.8,858.9,568.5,2351.5,3205.3,155.6,65.6,5.1
0.070000,557.2,123.1,2365.7,137.3,3254.6,821.4,578.3,2367.1,3247.8,155.3,66,5.3
0.072000,556.2,122.4,2383.4,116.2,3314.0,743.3,583.6,2377.6,3285.9,155.1,66.4,5.2
0.074000,559.3,127.3,2389.3,107.8,3348.0,720.1,583.6,2382,3318.6,154.8,66.6,5
0.076000,565.5,136.4,2386.0,114.9,3371.0,755.4,577.8,2379.7,3345.1,154.6,66.7,4.8
0.078000,572.0,148.8,2375.4,135.5,3388.6,757.4,566.3,2370.6,3364.5,154.3,66.6,4.6
0.080000,574.6,162.7,2363.0,165.4,3389.9,653.3,549.7,2355.8,3376.3,154,66.5,4.3
0.082000,567.9,181.5,2352.7,203.2,3377.1,535.1,528.7,2336.4,3379.9,153.7,66.5,3.8
0.084000,545.7,210.5,2336.3,243.4,3361.4,474.2,504.5,2314.5,3375.1,153.5,66.4,3.3
0.086000,509.4,244.3,2303.1,271.9,3347.2,473.2,478.5,2292,3362,153.2,66.6,3.2
0.088000,461.1,274.4,2256.2,286.3,3334.8,519.9,452.1,2271.1,3341,153,66.8,3.5
0.090000,413.2,286.4,2220.6,289.8,3321.3,601.0,426.4,2253.6,3313.1,152.7,67.1,4.7
0.092000,375.0,280.5,2211.4,297.1,3291.4,706.7,402.8,2240.8,3279.5,152.4,67.4,6.4
0.094000,349.8,265.7,2228.7,318.9,3234.2,823.7,381.8,2233.6,3241.6,152.2,67.7,8.4
0.096000,336.1,251.4,2254.2,345.1,3173.5,910.4,364.2,2231.9,3201.3,152,67.9,10.2
0.098000,328.2,238.4,2263.8,360.1,3130.1,936.7,350.1,2235.2,3160.5,151.7,68.1,11.6
0.100000,324.4,224.3,2247.9,354.5,3109.8,893.7,339.3,2242.3,3121.5,151.5,68.2,12.4
0.102000,323.8,204.8,2228.9,330.8,3103.2,830.3,331.5,2251.5,3086.2,151.3,68.2,13
0.104000,326.7,182.2,2230.7,304.9,3098.5,802.5,326.2,2261.2,3056.5,151.1,68.2,13.3
0.106000,332.7,166.5,2253.2,296.2,3083.6,849.6,322.9,2269.6,3034.1,151,68.2,13.4
0.108000,342.1,162.9,2285.0,311.9,3040.1,1000.4,321.1,2275.2,3020.1,150.8,68.1,13.3
0.110000,353.1,171.2,2315.0,349.0,2942.0,1225.4,320.6,2277.2,3015.4,150.7,68.1,12.6
