time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,941.8,293.1,1541.6,292.9,2451.1,280.9,998.5,1608.2,2458.4,191,66,9.9
0.028000,967.8,306.2,1560.5,319.9,2463.0,314.3,999.8,1606.8,2458.5,190.5,65.6,9.8
0.030000,992.2,318.3,1585.7,323.5,2477.1,297.2,1001.8,1604.5,2458.9,190.1,65.1,9.6
0.032000,1013.8,336.8,1606.6,307.6,2476.3,249.6,1004.3,1601.5,2459.4,189.6,64.7,9.3
0.034000,1034.7,368.7,1620.6,282.4,2464.3,213.5,1007.2,1597.7,2460.1,189.1,64.3,8.7
0.036000,1052.8,411.5,1628.2,255.3,2451.6,201.8,1010.1,1593.4,2461.1,188.6,63.8,7.6
0.038000,1058.6,461.9,1632.7,232.5,2444.4,217.7,1012.8,1588.7,2462.4,188,63.4,6.2
0.040000,1040.6,497.6,1637.2,223.3,2449.4,263.5,1014.9,1583.7,2464.1,0,63,4.7
0.042000,1016.7,504.3,1639.7,233.6,2464.1,321.0,1016.3,1578.5,2466.2,0,62.6,3.2
0.044000,1011.7,527.7,1623.3,262.0,2473.2,369.7,1016.7,1573.4,2468.7,0,62.4,2
0.046000,1015.8,603.0,1578.5,273.2,2469.3,405.9,1016,1568.4,2471.7,0,62.4,1.1
0.048000,1004.1,685.3,1531.7,239.1,2465.9,437.5,1014.2,1563.7,2475,0,62.5,0.3
0.050000,985.0,676.2,1511.3,203.9,2468.6,474.9,1011.4,1559.4,2478.8,0,62.7,-0.4
0.052000,971.1,602.1,1505.0,196.8,2463.6,514.2,1007.6,1555.7,2482.8,0,63,-0.8
0.054000,974.4,523.8,1503.6,212.7,2468.9,459.8,1003.2,1552.5,2487.1,0,63.2,-1
0.056000,994.0,461.3,1507.1,238.0,2500.1,326.4,998.4,1549.9,2491.5,0,63.3,-0.8
0.058000,1015.3,423.2,1516.1,282.1,2529.7,222.2,993.7,1547.9,2495.9,0,63.3,-0.1
0.060000,1034.1,398.7,1541.1,354.8,2546.3,173.5,989.4,1546.6,2500.2,0,63.3,0.7
0.062000,1038.6,375.0,1586.8,419.7,2551.2,161.7,986,1545.9,2504.2,0,63.3,1.4
0.064000,1019.1,386.9,1602.7,406.3,2540.5,173.9,983.9,1545.7,2507.7,0,63.3,1.6
0.066000,982.4,410.2,1575.7,333.2,2510.0,199.5,983.4,1546.1,2510.7,0,63.4,1.2
0.068000,946.9,386.7,1549.9,254.4,2466.3,222.0,984.9,1546.8,2513,0,63.5,0.4
0.070000,929.6,339.7,1536.7,206.7,2443.1,230.7,988.6,1547.9,2514.4,0,63.6,-0.6
0.072000,932.0,301.6,1534.7,188.8,2465.7,221.8,994.4,1549.3,2514.9,0,63.7,-1.5
0.074000,952.6,286.0,1543.8,193.6,2507.3,184.9,1002.5,1550.9,2514.4,0,63.9,-1.9
0.076000,988.1,295.6,1560.9,214.7,2523.9,149.9,1012.5,1552.5,2512.9,0,64.1,-1.8
0.078000,1039.7,320.7,1575.6,247.3,2522.4,130.0,1024.3,1554.2,2510.3,174.7,64.4,-1.5
0.080000,1089.5,332.6,1577.2,285.6,2518.4,119.1,1037.3,1555.9,2506.8,174.4,64.9,-0.9
0.082000,1112.5,319.8,1567.2,311.5,2516.4,110.8,1051,1557.5,2502.2,173.8,65.3,-0.2
0.084000,1112.7,301.2,1553.0,317.1,2514.4,105.6,1064.8,1559,2496.8,173.2,65.8,0.7
0.086000,1111.0,286.7,1544.8,312.4,2509.6,104.5,1078.1,1560.3,2490.7,172.6,66.3,1.9
0.088000,1114.6,274.0,1544.2,300.7,2498.5,104.8,1090,1561.4,2483.8,172.1,66.7,3.5
0.090000,1117.8,262.7,1549.2,276.8,2481.3,102.4,1100,1562.3,2476.5,171.5,67,5.2
0.092000,1111.1,260.0,1554.8,242.3,2463.3,98.6,1107.5,1563.1,2468.9,171,67.3,6.6
0.094000,1093.5,267.1,1559.5,208.2,2449.8,97.8,1111.8,1563.6,2461,170.4,67.5,7.4
0.096000,1074.2,275.8,1563.1,184.2,2442.8,99.8,1112.6,1563.8,2453.1,169.8,67.7,7.5
0.098000,1058.9,283.1,1565.1,171.3,2440.5,101.7,1109.6,1563.8,2445.3,169.3,67.8,7.1
0.100000,1049.2,290.0,1564.8,171.9,2439.3,102.5,1102.7,1563.6,2437.7,168.7,67.9,6.4
0.102000,1042.6,301.6,1563.0,183.6,2434.5,103.7,1092,1563,2430.4,168.1,68,5.7
0.104000,1040.7,323.1,1560.7,195.2,2425.5,104.6,1077.7,1562.2,2423.4,167.6,68.1,5.3
0.106000,1047.8,354.7,1559.5,194.6,2413.8,102.4,1060.1,1561,2416.9,167,68.2,5.3
0.108000,1064.3,396.1,1558.4,183.1,2400.5,96.6,1039.9,1559.5,2410.8,166.4,68.2,5.6
0.110000,1076.3,437.1,1556.0,168.3,2389.9,89.7,1017.7,1557.5,2405.2,165.8,68.3,5.9
0.112000,1063.3,475.5,1553.1,153.8,2384.0,83.9,994.2,1555.2,2400,165.2,68.3,6.1
0.114000,1022.2,506.1,1552.5,143.0,2382.5,79.4,970.2,1552.4,2395.2,164.6,68.3,6
0.116000,973.1,517.7,1555.7,139.3,2385.0,75.5,946.5,1549.2,2390.7,164,68.3,5.3
0.118000,924.2,502.1,1563.4,143.8,2391.8,71.8,924,1545.5,2386.5,163.4,68.2,4.3
