time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,621.6,265.5,1387.6,151.8,2629.3,722.5,558.7,1366.7,2531.2,158.7,52.8,-200
0.027500,579.6,223.0,1382.6,163.9,2583.6,543.7,556.9,1361.1,2525.8,158.6,53.8,-187.2
0.029500,556.9,204.9,1362.0,192.2,2550.7,434.7,554.1,1351.8,2516.9,158.4,54.8,-148.3
0.031500,547.0,211.0,1334.0,227.8,2523.3,412.1,550.2,1338.9,2504.6,158.3,55.8,-99.8
0.033500,542.0,228.2,1306.9,277.8,2485.7,464.7,545.6,1322.5,2489.1,158.1,56.8,-51.2
0.035500,533.5,248.9,1281.1,341.2,2430.4,572.2,540.3,1302.7,2470.7,158,57.7,-11.9
0.037500,517.1,259.7,1255.8,386.1,2367.6,681.8,534.6,1279.8,2449.6,157.8,58.7,9.7
0.039500,497.9,239.5,1233.7,370.7,2320.1,739.5,528.7,1254,2426.4,157.7,59.5,17.3
0.041500,486.6,197.1,1212.7,314.8,2291.4,728.4,522.8,1225.5,2401.3,157.5,60.4,16.3
0.043500,486.2,156.2,1190.3,264.3,2287.1,673.5,517.1,1194.9,2375,157.4,61.2,11.4
0.045500,491.9,131.3,1168.9,246.4,2313.6,601.5,511.8,1162.6,2348.1,157.2,61.9,7.5
0.047500,497.4,121.1,1146.6,262.2,2343.7,532.8,507,1129,2321,157.1,62.7,8.2
0.049500,501.3,121.9,1119.8,301.5,2359.1,495.2,502.8,1094.8,2294.6,156.9,63.4,10.2
0.051500,503.7,129.1,1085.6,346.8,2361.8,491.3,499.3,1060.5,2269.5,156.8,64.1,12.4
0.053500,504.8,139.6,1041.3,388.8,2353.0,512.3,496.6,1026.9,2246.3,156.6,64.8,14.4
0.055500,505.4,149.2,995.1,416.6,2324.5,553.0,494.5,994.6,2225.8,156.5,65.5,16
0.057500,507.4,155.4,956.2,431.3,2270.3,609.5,493.1,964.2,2208.5,156.3,66.1,16.9
0.059500,510.6,158.2,926.2,437.0,2199.3,656.6,492.4,936.4,2195,156.2,66.7,17.1
0.061500,512.6,159.3,901.5,433.3,2137.5,662.0,492,911.7,2185.7,156,67.2,16.8
0.063500,512.1,158.2,879.3,415.4,2101.6,625.2,492.1,890.7,2181,155.8,67.7,16.4
0.065500,508.5,152.2,865.4,379.5,2102.1,573.1,492.4,873.6,2181.1,155.7,68.1,16
0.067500,503.2,141.0,860.8,331.7,2131.6,534.1,492.9,860.9,2185.9,155.5,68.5,16
0.069500,498.0,126.5,859.8,281.9,2175.9,511.2,493.4,852.6,2195.4,155.3,68.9,16.2
0.071500,493.1,111.5,856.3,239.0,2221.0,490.3,493.8,848.7,2209.3,155.1,69.2,16.5
0.073500,487.9,96.1,849.0,203.0,2262.9,449.0,494.2,849.1,2227.2,154.9,69.5,16.7
0.075500,483.6,82.9,843.3,181.6,2292.3,393.2,494.5,853.5,2248.5,154.7,69.7,17
0.077500,481.8,72.8,847.3,180.9,2303.4,356.2,494.7,861.6,2272.5,154.5,69.9,17.1
0.079500,482.4,64.3,865.0,199.3,2298.4,356.1,494.8,872.7,2298.5,154.2,70,17.3
0.081500,483.7,57.4,889.7,227.1,2292.2,384.1,495,886.4,2325.5,154,70.1,17.5
0.083500,484.9,53.1,913.4,261.8,2303.0,431.6,495.3,901.9,2352.8,153.7,70.1,17.5
0.085500,486.2,51.6,930.1,298.6,2343.0,492.5,495.8,918.7,2379.5,153.4,70.1,17.2
0.087500,487.6,51.7,943.2,325.0,2408.5,561.5,496.7,935.9,2404.9,153.2,70,16.3
0.089500,489.6,53.6,958.7,331.1,2477.7,623.3,498.1,953.1,2428.1,152.9,69.8,14.7
0.091500,493.4,59.5,975.2,328.8,2516.8,657.8,500,969.5,2448.7,152.6,69.6,12.8
0.093500,499.4,69.0,988.1,325.4,2513.0,667.0,502.6,984.8,2466.1,152.3,69.3,10.8
0.095500,507.4,79.9,998.6,305.1,2491.4,664.6,505.9,998.5,2480.2,152,68.9,9.1
0.097500,515.4,90.9,1006.6,262.0,2477.4,653.0,509.9,1010.4,2490.7,151.6,68.6,8.2
0.099500,524.2,102.5,1012.3,216.4,2467.6,635.4,514.6,1020.3,2497.9,151.3,68.2,7.6
0.101500,534.5,109.3,1018.9,180.7,2454.1,611.2,520,1028.3,2501.9,151,68,7.4
0.103500,543.8,105.4,1028.8,142.5,2447.9,560.5,526,1034.4,2503.1,150.7,68,7.4
0.105500,547.6,93.4,1037.9,98.0,2466.3,475.8,532.4,1039,2502.1,150.3,68.1,7.6
0.107500,548.5,81.8,1042.9,60.7,2496.1,385.9,539.2,1042.3,2499.4,150,68.4,7.9
0.109500,550.7,75.3,1045.4,39.2,2513.3,330.6,546,1044.8,2495.8,149.7,68.8,8.5
0.111500,554.9,74.9,1047.9,30.3,2513.0,327.3,552.8,1046.8,2492,149.4,69.4,9.3
0.113500,560.2,79.2,1051.2,27.3,2507.4,368.5,559.4,1048.9,2488.6,149.1,69.9,10.1
0.115500,565.5,83.1,1054.1,25.7,2506.9,417.8,565.6,1051.3,2486.3,148.8,70.4,10.7
0.117500,569.5,81.4,1055.6,23.4,2514.4,425.8,571.2,1054.6,2485.6,148.5,70.8,10.7
0.119500,571.5,74.0,1056.8,20.9,2527.0,392.0,576.1,1058.9,2487,148.2,71.1,10.3
0.121500,573.2,65.2,1059.9,19.6,2531.6,358.3,580.3,1064.5,2490.6,147.9,71.3,9.5
0.123500,575.6,59.0,1066.0,20.4,2518.9,351.0,583.6,1071.5,2496.6,147.6,71.4,8.8
0.125500,578.0,55.7,1075.7,24.4,2493.8,370.1,586.1,1079.8,2505,147.3,71.3,8.3
0.127500,578.8,54.3,1089.1,32.3,2473.2,397.2,587.7,1089.3,2515.4,147.1,71.2,8.4
0.129500,578.4,54.2,1105.3,42.9,2470.9,409.7,588.6,1099.7,2527.6,146.8,71.1,8.9
0.131500,577.8,57.6,1120.2,53.1,2487.4,411.5,588.8,1110.8,2541,146.6,71,9.7
0.133500,577.6,66.2,1133.2,60.4,2519.4,422.2,588.5,1122.2,2555,146.4,70.8,10.5
0.135500,578.8,78.7,1143.3,61.8,2556.6,442.6,587.8,1133.3,2569,146.1,70.7,11.2
0.137500,581.8,94.8,1149.7,59.1,2585.3,463.1,586.9,1143.7,2582.3,145.9,70.6,11.5
0.139500,586.1,112.4,1153.1,56.1,2599.6,485.0,585.9,1153,2594.3,145.7,70.5,11.6
0.141500,589.8,125.0,1156.1,54.3,2607.2,517.3,585,1160.7,2604.3,145.5,70.3,11.6
0.143500,593.2,130.5,1159.5,53.8,2618.9,560.9,584.2,1166.5,2611.8,145.4,70.1,11.4
0.145500,598.2,133.9,1162.7,54.9,2641.2,601.9,583.7,1170.1,2616.5,145.2,69.8,11.3
0.147500,604.9,136.2,1163.7,56.8,2665.7,591.3,583.5,1171.3,2618.1,145.1,69.6,11.1
