time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,377.6,109.4,1535.4,1795.4,2974.5,494.7,347.1,1415.1,3004.5,152.5,58.7,12.5
0.028000,358.8,91.0,1498.8,1725.5,3041.2,507.6,347.1,1393.7,3000.9,152.8,59.9,12.8
0.030000,346.8,76.2,1447.3,1743.9,3065.8,543.3,347.3,1359.3,2994.8,153.1,61,13.3
0.032000,339.7,68.9,1373.2,1784.5,3018.2,580.5,347.6,1313.5,2986,153.4,61.9,13.8
0.034000,335.9,67.4,1269.9,1822.1,2947.4,535.0,348.3,1258.5,2974.5,153.8,62.7,14.3
0.036000,335.9,69.8,1124.7,1902.8,2905.7,487.7,349.5,1196.8,2960,154.1,63.3,14.7
0.038000,339.4,74.8,959.7,1987.6,2890.0,464.8,351.4,1131.2,2942.8,154.5,63.8,15.1
0.040000,345.0,81.8,823.5,2043.9,2896.7,431.9,353.9,1064.4,2923,154.8,64.2,15.5
0.042000,351.7,90.1,783.9,2015.6,2908.4,387.4,357.3,999.2,2901,155.2,64.4,15.7
0.044000,358.5,99.0,851.4,1669.8,2893.6,365.9,361.4,937.7,2877.5,155.6,64.4,15.8
0.046000,365.6,107.9,896.0,1252.7,2854.6,365.5,366.3,882,2853.4,156,64.4,15.7
0.048000,371.7,113.9,909.5,988.3,2818.1,353.9,371.8,833.4,2829.7,156.3,64.3,15
0.050000,377.7,119.6,907.2,847.7,2794.6,323.9,377.6,792.6,2807.7,156.7,64.2,14
0.052000,386.2,130.9,883.5,801.5,2780.7,293.4,383.6,760.1,2788.6,157.1,64,12.8
0.054000,398.3,147.8,835.6,796.8,2773.1,274.5,389.5,735.4,2773.6,157.4,63.8,11.9
0.056000,411.7,165.9,778.6,768.2,2775.8,269.6,394.9,717.9,2763.8,157.8,63.7,11.3
0.058000,418.3,179.6,744.8,678.1,2791.9,281.7,399.6,706.5,2760,158.1,63.8,11.3
0.060000,413.3,184.0,738.3,555.0,2817.1,313.0,403.2,699.8,2762.8,158.4,64,11.6
0.062000,401.6,177.7,737.0,475.2,2833.9,356.9,405.6,696.6,2772.2,158.7,64.3,12.1
0.064000,392.8,174.6,720.6,475.8,2819.1,381.3,406.5,695.4,2787.9,158.9,64.8,12.7
0.066000,391.9,177.9,682.2,545.9,2785.1,367.9,406,694.9,2809,159.2,65.4,13.4
0.068000,397.4,177.8,635.8,639.8,2773.4,354.6,404,694.3,2834.2,159.4,65.9,14.2
0.070000,401.1,171.7,603.8,706.9,2798.3,363.0,400.6,692.9,2862,159.6,66.4,15.2
0.072000,398.3,165.3,601.5,704.2,2854.0,377.6,396,690.4,2890.5,159.7,66.8,16.2
0.074000,391.1,158.6,620.2,646.9,2909.2,372.6,390.6,686.8,2917.7,159.9,67.1,17.1
0.076000,383.6,152.6,642.4,572.9,2939.8,355.0,384.5,682.5,2941.6,160,67.3,17.7
0.078000,376.6,149.6,658.2,497.8,2954.5,344.7,378.2,678,2960.4,160.1,67.4,17.9
0.080000,368.6,143.9,669.7,423.6,2970.1,345.8,372,674.1,2972.6,160.1,67.5,17.8
0.082000,361.6,132.7,678.5,367.6,2987.9,359.2,366.2,671.6,2976.9,160.2,67.5,17.6
0.084000,357.5,122.7,685.7,343.4,2995.8,385.3,361.3,671.5,2973,160.2,67.5,17.3
0.086000,355.8,118.2,694.3,355.0,2983.2,414.5,357.3,674.4,2960.7,160.2,67.4,17
0.088000,355.8,115.7,706.5,389.6,2959.8,423.1,354.6,680.9,2940.6,160.2,67.4,16.7
0.090000,357.0,111.6,723.4,431.6,2937.7,426.0,353.2,691.4,2913.7,160.1,67.4,16.1
0.092000,359.9,107.3,743.9,470.8,2916.3,456.8,353.2,706,2881.7,160.1,67.4,15.6
0.094000,363.7,104.1,770.7,496.9,2885.4,530.6,354.5,724.4,2846.4,160,67.5,15.2
0.096000,367.2,101.6,804.4,505.2,2828.5,636.3,357,746.3,2809.8,160,67.5,15.2
0.098000,369.3,98.5,833.8,496.8,2747.6,701.1,360.5,771.1,2774.1,159.9,67.5,15.8
0.100000,369.5,94.0,851.6,474.7,2669.6,677.6,364.7,798,2741.2,159.8,67.4,17
0.102000,368.2,90.2,855.1,451.4,2626.2,607.5,369.5,826.1,2712.8,159.7,67.3,18.3
0.104000,367.0,89.9,846.9,449.7,2625.5,558.7,374.7,854.5,2690.2,159.6,67.1,19.2
0.106000,367.8,93.8,831.4,488.8,2658.4,553.3,379.9,882.3,2674.1,159.5,66.8,19.4
0.108000,372.4,100.6,817.7,576.0,2697.7,584.8,385,908.9,2664.9,159.4,66.4,18.5
0.110000,379.8,108.8,818.0,713.6,2722.5,643.4,389.7,933.5,2662.1,159.3,65.8,17
0.112000,387.4,114.9,842.1,850.7,2727.2,702.1,394.1,955.7,2664.9,159.2,65.1,15.1
0.114000,394.7,116.9,884.2,905.7,2718.4,723.4,397.9,975.1,2672.1,159.2,64.2,12.9
0.116000,402.7,113.7,933.3,862.2,2704.7,701.0,401.1,991.5,2682.2,159.1,63.2,10.9
0.118000,411.0,104.5,990.0,761.0,2691.2,658.1,403.7,1004.9,2693.5,159,62.2,8.6
0.120000,418.4,91.4,1046.7,662.1,2684.9,618.3,405.7,1015.1,2704.3,158.9,61.1,5.9
0.122000,421.7,78.5,1095.0,585.2,2688.0,583.6,407.2,1022.4,2713.3,158.8,60.2,3.2
0.124000,413.1,69.8,1122.4,535.0,2696.1,561.6,408,1026.7,2719.2,158.8,59.6,1.1
0.126000,392.2,62.7,1135.2,505.4,2708.2,559.1,408.3,1028.2,2721.2,158.7,59.4,0.1
