time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,699.8,262.9,1252.6,51.4,3359.3,333.6,552.4,1280,3579.4,288.6,80.8,10.2
0.028000,539.2,308.5,1225.1,54.4,3345.2,385.6,521.9,1250.9,3502.8,288.4,82.2,9.7
0.030000,367.4,187.1,1200.4,66.1,3357.5,430.2,476.7,1206,3388.1,288.2,83.7,9.5
0.032000,328.1,73.8,1175.8,109.0,3414.6,545.3,424.1,1150,3253.1,287.8,85.2,9.4
0.034000,322.3,49.5,1135.5,232.0,3521.0,734.4,372.5,1088.6,3118.1,287.4,86.4,9.4
0.036000,323.9,57.7,1056.3,459.6,3665.8,912.0,329.1,1027.9,3003.7,287,87.4,9.6
0.038000,329.1,80.5,976.8,622.4,2400.0,10081.5,299.5,972.9,2927,286.5,88.1,10
0.040000,334.5,109.4,920.9,614.9,2608.5,4987.2,286.2,927.7,2899.8,285.9,88.6,10.5
0.042000,335.9,135.7,879.4,457.1,2783.1,3861.2,288.5,894.2,2926.2,285.3,88.8,11.2
0.044000,333.0,144.8,855.8,277.7,2980.8,3066.5,303.3,872.5,3003.2,284.6,88.9,12
0.046000,331.6,131.6,844.4,154.3,3124.0,2493.4,325.8,860.5,3120.7,283.9,88.8,12.9
0.048000,334.7,108.1,839.1,85.9,3226.5,2159.7,350.7,854.8,3263.8,283.2,88.6,14
0.050000,342.0,91.3,837.2,56.1,3365.9,2185.6,373.4,851.4,3415,282.5,88.3,15.4
0.052000,353.6,88.1,836.8,46.2,3881.4,1550.4,391,846.1,3556.9,281.7,87.9,16.8
0.054000,371.1,102.0,836.7,48.4,3798.0,1045.4,402.9,836.1,3674.4,280.9,87.6,17.9
0.056000,401.3,132.8,837.5,57.9,3759.9,768.5,410.1,820.1,3756.9,280.1,87.3,18.6
0.058000,440.0,147.8,835.4,67.5,3734.7,607.1,415.2,799.1,3799.3,279.3,87.1,18.6
0.060000,459.3,141.9,821.8,83.6,3710.7,561.1,420.9,776.4,3801.6,278.5,87,18.1
0.062000,458.8,138.4,794.1,107.6,3685.9,611.7,430,757.1,3769.2,277.7,87,17.3
0.064000,453.4,135.9,760.8,125.5,3665.0,707.1,443.5,747.4,3710.7,277,87.1,16.7
0.066000,451.2,134.6,734.0,136.5,3643.7,820.4,461.3,753.4,3636.8,276.2,87.3,16.5
0.068000,455.0,137.6,716.4,152.7,3595.7,947.9,481.6,780,3558.1,275.4,87.6,17
0.070000,475.4,155.2,702.5,215.9,3473.9,986.9,501.9,829.9,3484.1,274.7,87.8,17.9
0.072000,530.3,128.5,718.5,546.9,3381.9,847.5,519.5,902.8,3421.6,274,88,19
0.074000,542.6,69.9,1097.8,918.3,3385.8,704.3,532,994.7,3374.4,273.3,88.2,19.9
0.076000,539.8,52.7,1317.0,713.2,3412.5,614.5,538.4,1098.7,3343.3,272.7,88.3,20.5
0.078000,534.2,42.6,1352.9,524.8,3419.4,580.4,539.2,1205.2,3326.3,272.1,88.4,20.6
0.080000,531.2,31.7,1345.5,349.8,3400.1,573.0,535.8,1303.4,3319.7,271.5,88.5,20.5
0.082000,530.5,23.0,1345.8,215.4,3351.5,555.6,530.8,1382.8,3319.3,270.9,88.5,20.2
0.084000,530.3,16.9,1350.0,135.2,3270.6,498.4,526.5,1434.4,3320.9,270.3,88.4,19.8
0.086000,530.0,12.8,1354.6,93.5,3173.4,392.3,524.9,1452.3,3321.8,269.7,88.3,19.5
