time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,529.0,8.0,2536.0,60.0,3438.8,204.2,530,2537.8,3458.2,256.4,87.8,12
0.027500,529.7,7.7,2516.1,60.0,3456.5,240.5,528.9,2520.5,3459.2,256.2,87.7,11.8
0.029500,531.3,9.0,2498.0,62.9,3475.5,277.4,529,2498,3460.2,255.8,87.5,11.6
0.031500,534.8,12.5,2484.5,71.1,3477.9,290.7,532.4,2477.9,3460.5,255.4,87.2,11.3
0.033500,541.5,19.0,2476.1,91.6,3465.0,257.0,541.1,2467.7,3459.1,254.9,86.7,11
0.035500,552.1,28.5,2474.2,129.4,3451.9,206.0,556.3,2472.2,3455.4,254.3,86.1,10.7
0.037500,569.9,42.3,2482.5,191.0,3440.3,161.8,577.6,2492.4,3449,253.7,85.3,10.2
0.039500,599.0,59.2,2511.2,266.1,3430.9,129.2,603.5,2524.6,3440.1,253.1,84.6,9.3
0.041500,636.3,70.6,2561.4,321.5,3424.3,108.0,631.1,2561,3429.3,252.4,84,8
0.043500,668.9,71.4,2608.1,339.9,3418.3,95.8,657.6,2591.6,3417.5,251.8,83.8,6.7
0.045500,686.3,68.5,2616.0,350.8,3410.3,92.9,680,2606.2,3405.7,251.1,84,5.8
0.047500,695.3,65.6,2590.1,390.2,3400.0,96.6,696.6,2596.4,3395,250.4,84.4,5.7
0.049500,700.4,61.8,2543.7,462.1,3389.9,101.5,707,2557.8,3386.2,249.7,85,6.8
0.051500,704.6,57.3,2482.2,546.4,3381.3,103.1,712.1,2490.3,3379.7,249,85.5,8.6
0.053500,709.4,52.2,2400.9,631.0,3374.1,102.0,713.8,2397.8,3375.2,248.3,85.9,10.9
0.055500,714.3,46.9,2306.4,715.0,3369.9,101.9,714.3,2287.6,3372.3,247.7,86.2,13
0.057500,719.3,41.7,2179.3,792.7,3367.4,104.5,715.4,2167.9,3370.1,247,86.3,14.4
0.059500,723.9,38.0,2034.9,788.1,3364.9,107.8,718.2,2047,3367.3,246.4,86.3,15.2
0.061500,727.1,36.8,1918.7,718.5,3361.6,112.2,722.4,1931.3,3363.1,245.9,86.3,15.6
0.063500,728.6,38.1,1820.1,639.8,3357.1,124.1,727,1825.1,3356.7,245.3,86.1,15.8
0.065500,728.3,41.3,1734.5,567.1,3350.2,145.8,730.6,1730.4,3347.8,244.7,85.9,15.8
0.067500,726.9,46.3,1653.7,489.0,3339.2,171.8,731.6,1647.6,3336.7,244.2,85.6,15.9
0.069500,725.1,52.9,1580.1,405.3,3325.4,192.8,729.4,1576.4,3324,243.7,85.3,16.1
0.071500,722.5,59.6,1516.8,322.1,3311.8,210.8,724.1,1516.5,3310.9,243.2,85,16.3
0.073500,718.2,65.5,1466.1,249.0,3297.7,231.0,716.9,1468.3,3298.7,242.7,84.6,16.5
0.075500,712.8,71.5,1434.4,206.7,3285.7,246.0,709.6,1432.5,3288.9,242.1,84.1,16.4
0.077500,706.6,81.3,1413.8,194.9,3280.2,254.8,704.3,1410.4,3282.4,241.6,83.7,16.2
0.079500,700.8,95.9,1396.4,210.0,3283.2,263.5,702.3,1402.9,3280.2,241,83.1,15.2
