time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,523.8,72.2,2390.1,88.7,3380.3,114.6,526.3,2385.1,3380.8,217,83.2,10
0.027000,541.7,75.3,2364.7,76.4,3379.9,109.3,539.9,2370,3380.5,217.9,83.4,10.6
0.029000,561.8,75.5,2345.3,66.8,3379.5,117.8,559.7,2348.1,3379.3,218.6,83.7,10.9
0.031000,582.2,73.1,2324.9,60.2,3378.4,140.0,582,2323.4,3376.8,219.1,84.1,11
0.033000,602.1,68.2,2301.8,54.6,3374.8,174.0,603.6,2299.2,3373.2,219.5,84.5,10.9
0.035000,621.2,60.3,2278.2,48.9,3367.8,214.1,622,2277.9,3368.8,219.7,84.9,10.8
0.037000,636.2,51.3,2259.5,44.6,3361.4,248.8,636.3,2260.3,3364.6,219.8,85.3,10.7
0.039000,646.9,43.0,2245.3,42.5,3360.0,279.8,646.4,2246.2,3361.3,219.7,85.6,10.7
0.041000,653.5,36.7,2234.8,42.9,3361.4,314.0,652.8,2235.2,3358.8,219.5,85.8,10.7
0.043000,656.6,32.5,2227.1,45.5,3359.5,359.9,656.1,2227,3356.4,219.2,85.8,10.6
0.045000,656.9,30.5,2222.3,49.4,3352.5,410.5,656.9,2221.6,3353,218.8,85.8,10.6
0.047000,655.1,30.2,2219.4,53.9,3345.1,453.1,655.7,2218.8,3347.3,218.2,85.7,10.7
0.049000,652.2,31.4,2218.4,58.7,3338.6,477.7,652.9,2218.6,3338.5,217.5,85.5,10.9
0.051000,649.1,34.0,2219.6,63.8,3325.3,490.4,649.3,2220.4,3326.7,216.8,85.2,11.1
0.053000,646.2,37.8,2223.1,70.3,3311.2,505.5,645.7,2223.3,3313.2,215.9,85,11.4
0.055000,643.3,43.2,2227.4,78.9,3303.2,513.7,642.6,2226.3,3299.6,214.8,84.7,11.7
0.057000,641.1,50.8,2228.6,87.1,3292.6,488.5,640.4,2228.8,3288,213.7,84.5,12.1
0.059000,639.3,60.3,2227.5,97.3,3279.6,452.6,639.1,2230.4,3280.3,212.4,84.4,12.5
0.061000,637.5,68.9,2233.4,112.3,3273.5,448.3,638.7,2230.9,3277.6,211,84.4,12.9
