time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,260.7,291.4,2204.7,46.5,3062.2,470.5,287.7,2204.5,3058.5,201.1,87,16.1
0.028000,317.6,254.2,2214.3,49.5,3057.1,418.8,310.1,2211.3,3058.3,201.6,87.2,13.7
0.030000,361.3,202.7,2225.8,56.8,3058.7,357.8,341.2,2223.9,3062.1,202.1,87.4,11.1
0.032000,387.9,158.2,2240.8,70.5,3071.2,302.0,373.3,2243.4,3073.9,202.4,87.5,9
0.034000,402.0,121.0,2262.8,93.9,3095.0,267.5,399.7,2269.8,3096,202.7,87.6,7.9
0.036000,408.1,90.1,2296.2,126.6,3128.7,262.9,416.2,2301.9,3127.6,202.9,87.6,8.1
0.038000,410.5,63.7,2343.0,155.1,3172.2,274.6,422.2,2336.5,3164.2,203.1,87.5,9.4
0.040000,411.6,44.9,2379.7,156.2,3206.4,271.2,420.1,2369.5,3199.2,203.2,87.3,11.1
0.042000,412.7,35.8,2397.1,141.4,3221.2,246.7,414.4,2396.3,3225.9,203.3,87.2,12.8
0.044000,414.1,34.7,2408.7,127.7,3228.2,232.0,409.2,2413.7,3239.9,203.3,87,14
0.046000,415.0,37.5,2415.8,118.2,3231.5,248.2,407,2419.7,3240.4,203.3,86.8,14.7
0.048000,415.1,42.1,2414.6,113.2,3232.0,300.1,408.2,2414.6,3230.6,203.3,86.5,15.1
0.050000,413.8,46.9,2401.5,112.1,3227.1,373.5,411.2,2400.3,3216.2,203.2,86.3,15.4
0.052000,411.0,50.2,2378.0,110.9,3214.4,426.8,413.5,2379.8,3202.8,203.1,86,15.6
0.054000,407.5,51.3,2352.6,108.5,3199.5,415.6,413.7,2356,3194.3,203,85.7,15.7
0.056000,405.0,52.5,2333.5,111.1,3188.0,360.1,411.7,2331,3190.9,202.9,85.4,15.7
0.058000,405.6,57.0,2314.9,123.0,3177.6,315.8,409.5,2306,3189.8,202.7,85.2,15.5
0.060000,410.9,64.7,2286.0,134.3,3169.3,309.6,409.7,2281.6,3186.4,202.5,84.9,15.2
0.062000,420.4,72.0,2251.3,133.7,3166.2,342.3,414.8,2257.8,3176.5,202.2,84.7,15
0.064000,432.3,78.1,2225.5,133.5,3168.6,426.6,425.3,2235,3158.8,201.9,84.6,14.9
0.066000,444.1,86.1,2211.5,151.5,3166.7,579.3,439.9,2214.4,3135.5,201.5,84.5,15.1
0.068000,454.7,99.4,2203.5,202.2,3143.3,817.8,455,2197.6,3111.8,201.1,84.5,15.4
0.070000,462.2,117.6,2194.7,293.9,3090.9,1082.8,466.3,2186.5,3094.1,200.6,84.5,15.8
0.072000,466.2,136.6,2177.3,419.9,3045.2,1302.9,470.5,2182.7,3087.5,200,84.6,16.1
