time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,535.2,174.5,1849.6,138.6,2518.9,120.0,574.5,1837.7,2505.6,307.1,77.7,14.4
0.027500,567.8,162.4,1832.6,128.8,2530.9,148.9,574.9,1833,2519.6,306.5,80.1,16.8
0.029500,587.6,140.1,1820.1,140.2,2543.3,188.0,576,1825.9,2542.1,305.7,82,12.8
0.031500,598.0,124.7,1810.4,167.6,2563.3,240.2,578.5,1817.2,2571.8,304.9,83.5,7.3
0.033500,602.9,115.8,1803.4,195.2,2590.8,300.1,583,1808,2606.9,304.1,84.6,4.9
0.035500,606.4,109.3,1797.9,208.3,2627.9,366.2,590.2,1799.1,2645.1,303.2,85.4,5.6
0.037500,610.8,104.8,1792.9,204.5,2675.2,429.4,600.2,1791.5,2683.6,302.2,85.8,6.1
0.039500,616.2,104.7,1787.8,201.1,2717.6,471.2,613.2,1785.6,2719.5,301.2,85.9,6.7
0.041500,622.9,111.4,1783.1,217.5,2751.3,505.1,628.8,1781.5,2749.9,300.2,85.8,7.4
0.043500,631.0,124.9,1781.0,257.0,2780.3,541.8,646.1,1779.1,2772.5,299.1,85.6,8.2
0.045500,642.8,143.6,1782.4,302.0,2814.7,567.8,664.5,1777.7,2785.4,298,85.2,9.4
0.047500,663.5,162.7,1781.8,315.5,2822.7,563.5,683,1776.8,2787.9,296.9,84.8,10.9
0.049500,691.8,170.9,1774.6,286.6,2781.3,536.0,700.8,1775.5,2780.6,295.8,84.5,12.4
0.051500,723.5,164.3,1766.1,244.5,2733.6,479.9,717.3,1773.4,2765,294.7,84.2,13.7
0.053500,747.4,153.4,1761.7,218.4,2709.2,448.6,732.2,1770,2743.8,293.6,84,14.7
0.055500,762.6,147.9,1761.4,210.2,2703.2,456.2,745.3,1765.2,2720.4,292.4,83.9,15.1
0.057500,770.4,146.2,1761.8,209.0,2705.6,476.2,756.7,1759.1,2698.5,291.3,83.8,15.3
0.059500,773.5,142.7,1758.5,202.5,2702.4,467.7,766.6,1752.1,2681.4,290.2,83.9,15.2
0.061500,775.8,134.9,1750.1,186.1,2689.4,427.2,774.9,1744.6,2671.8,289.2,84,15
0.063500,778.2,125.5,1739.4,166.2,2675.2,383.6,781.5,1737.1,2670.9,288.1,84,14.9
0.065500,779.7,118.0,1728.8,150.4,2669.2,357.1,786,1730.1,2679,287.1,84.1,14.7
0.067500,778.8,115.8,1720.4,144.6,2682.2,361.8,787.6,1723.7,2694.6,286.1,84.1,14.5
0.069500,775.2,119.4,1715.5,148.3,2712.8,395.7,785.6,1718.1,2715.4,285.2,84.1,14.2
0.071500,768.4,126.0,1711.9,152.4,2752.0,444.3,779.1,1713,2738.1,284.2,84.1,14
0.073500,759.4,132.4,1708.0,147.6,2777.3,483.9,767.5,1708.4,2759.5,283.4,84,13.9
0.075500,747.9,138.7,1703.5,135.7,2779.8,511.1,750.8,1703.9,2776.6,282.5,83.9,14
0.077500,732.8,146.6,1699.5,124.4,2768.3,527.7,729.3,1699.3,2787.5,281.7,83.7,14.3
0.079500,715.5,156.0,1696.2,119.7,2764.3,533.9,704.1,1694.5,2791.4,281,83.5,14.6
0.081500,694.2,166.4,1692.0,120.6,2775.8,531.1,676.9,1689.7,2788.8,280.2,83.1,14.8
0.083500,671.3,173.7,1686.5,122.6,2793.5,519.3,649.9,1684.9,2781.2,279.6,82.7,14.8
0.085500,645.8,175.6,1680.0,121.2,2803.1,505.3,625.6,1680.6,2771.3,278.9,82.1,14.4
0.087500,615.3,170.8,1674.5,115.8,2794.0,503.8,606.1,1677.1,2761.6,278.3,81.4,13.8
0.089500,581.7,159.9,1672.9,112.9,2762.1,522.4,593.6,1674.9,2754.6,277.7,80.6,13.1
0.091500,545.6,140.5,1676.1,120.6,2703.0,556.7,589.3,1674.1,2752.1,277.2,79.5,12.1
