time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,220.5,53.3,1795.5,1214.0,2633.7,199.1,220.8,2358.6,3195.7,213.2,88.1,19.7
0.028000,221.3,58.8,1950.3,2110.7,2605.6,153.0,221,2362.1,3202.5,213.5,88.2,19.6
0.030000,222.3,58.5,2131.6,3825.1,2592.0,106.2,221.4,2368,3213.5,213.7,88.2,19.5
0.032000,223.0,55.7,2586.0,80.5,3702.0,467.0,222,2376.2,3228.6,214,88.2,19.6
0.034000,223.5,52.4,2579.5,71.0,3630.3,320.0,222.7,2386.4,3247.4,214.3,88.3,19.6
0.036000,224.0,47.9,2570.7,67.2,3588.2,208.2,223.5,2398.7,3269.4,214.6,88.3,19.7
0.038000,224.6,43.5,2565.4,58.9,3562.3,140.4,224.3,2412.7,3294.1,214.9,88.4,19.9
0.040000,225.0,39.2,2569.3,44.4,3544.3,102.1,225.2,2428.4,3320.9,215.1,88.5,20.2
0.042000,224.8,34.1,2578.8,32.1,3530.4,87.6,226.1,2445.4,3349.1,215.4,88.6,20.5
0.044000,224.4,30.2,2587.3,24.3,3518.3,81.7,226.9,2463.6,3378.2,215.7,88.7,20.7
0.046000,224.7,30.4,2594.6,19.1,3510.3,73.4,227.7,2482.6,3407.4,215.9,88.8,20.8
0.048000,225.9,36.1,2601.3,15.7,3509.6,64.0,228.4,2502.1,3436,216.1,88.9,20.8
0.050000,228.2,46.9,2607.9,12.8,3512.9,57.2,229,2521.9,3463.5,216.4,89,20.8
0.052000,230.9,58.7,2613.0,10.3,3516.2,56.3,229.5,2541.7,3489.2,216.6,89.1,20.8
0.054000,232.9,64.3,2616.1,8.6,3516.7,62.2,229.8,2561.1,3512.6,216.8,89.2,20.8
0.056000,233.5,60.6,2617.9,7.7,3513.6,76.4,229.9,2579.8,3533.1,216.9,89.2,20.8
0.058000,232.8,50.6,2618.7,7.6,3508.3,100.0,229.9,2597.5,3550.5,217.1,89.3,20.8
0.060000,231.5,38.6,2619.1,8.2,3503.1,140.1,229.8,2614,3564.4,217.2,89.3,20.8
0.062000,230.0,28.3,2619.1,10.1,3499.4,199.4,229.5,2628.9,3574.6,217.3,89.4,20.9
