time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,346.9,264.5,2184.0,275.5,3089.6,1399.6,346.3,2123.9,3060.9,312.9,80,9
0.028000,348.4,171.5,2140.3,288.0,3052.1,930.6,347.8,2128.5,3066.7,313,81.9,10.2
0.030000,349.8,118.3,2108.3,221.6,3049.1,557.9,350.6,2135.9,3075.9,313.1,83.5,11.3
0.032000,353.6,97.0,2106.6,163.9,3078.9,351.1,354.8,2145.9,3088,313.1,84.9,12.3
0.034000,360.1,93.5,2124.1,135.4,3112.9,227.2,360.8,2158.1,3102.1,313.1,86,13.2
0.036000,368.8,98.6,2153.9,122.6,3131.6,152.3,368.9,2171.8,3117.2,313.1,86.9,13.9
0.038000,379.7,107.4,2190.5,108.7,3139.9,105.5,379.3,2186.4,3132.4,313,87.5,14.5
0.040000,393.4,119.5,2221.7,87.8,3145.7,76.9,392.1,2201.1,3146.3,312.9,87.8,14.9
0.042000,408.6,133.4,2237.1,68.5,3152.5,63.6,407.2,2215.1,3158,312.8,88,15.2
0.044000,425.8,147.3,2242.1,55.1,3161.2,61.1,424.3,2227.5,3166.6,312.6,87.9,15.5
0.046000,443.3,158.9,2243.0,47.5,3168.5,66.1,442.9,2237.8,3171.7,312.3,87.7,15.8
0.048000,461.2,170.7,2244.0,43.2,3172.3,73.4,462.6,2245.5,3173,312,87.4,16.3
0.050000,480.1,185.5,2246.0,41.2,3171.6,78.3,482.6,2250.6,3171,311.7,87,16.9
0.052000,499.3,201.0,2248.2,41.3,3168.0,78.6,502.4,2253.4,3166.3,311.3,86.6,17.4
0.054000,520.6,213.1,2249.8,43.6,3162.5,76.9,521.2,2254.3,3160.3,310.8,86.2,17.8
0.056000,540.5,217.7,2250.2,47.8,3156.8,76.3,538.6,2254.2,3154.3,310.3,85.9,17.8
0.058000,557.2,215.8,2250.0,54.1,3151.4,79.5,554.2,2253.8,3149.7,309.7,85.6,17.4
0.060000,569.8,208.0,2249.5,62.5,3147.1,88.5,567.6,2253.9,3148,309.1,85.3,16.6
0.062000,578.8,197.9,2250.0,71.6,3146.1,103.3,578.9,2255,3150,308.4,85.2,15.6
0.064000,586.7,190.4,2254.0,80.9,3151.4,124.5,588,2257.1,3156.2,307.7,85,14.7
0.066000,593.8,188.7,2262.8,87.8,3165.2,149.3,595.1,2259.7,3166.3,307,85,14
0.068000,599.9,188.0,2272.3,90.9,3185.1,176.4,600.4,2262,3179.4,306.2,85,13.6
0.070000,604.4,183.2,2275.8,91.3,3203.1,203.5,604.1,2262.6,3194.1,305.4,84.9,13.4
0.072000,606.9,175.0,2269.6,92.4,3211.3,227.6,606.5,2260.1,3208.4,304.5,84.9,13.3
0.074000,607.7,165.1,2253.7,95.9,3213.0,252.3,607.8,2252.8,3220.5,303.6,84.9,13.2
0.076000,607.4,157.5,2232.1,100.0,3217.3,274.7,608.2,2239.5,3228.3,302.8,84.9,13
0.078000,607.2,155.3,2208.1,102.1,3227.4,282.4,608,2219.4,3230.5,301.9,84.8,12.7
0.080000,607.1,157.3,2181.4,101.7,3232.9,271.2,607.2,2192.5,3226.3,301,84.6,12.3
0.082000,606.4,158.9,2153.0,101.5,3221.9,255.5,606.1,2159.7,3215.7,300.1,84.5,11.9
0.084000,605.0,158.9,2121.3,104.3,3198.0,242.6,604.7,2122.7,3199.8,299.3,84.4,11.7
0.086000,603.8,158.7,2089.6,112.7,3176.3,239.8,603.2,2083.8,3180.1,298.4,84.4,11.7
0.088000,603.2,158.7,2057.8,129.3,3160.9,251.5,601.7,2046,3159.1,297.6,84.3,12.2
0.090000,602.1,157.4,2025.4,156.4,3147.0,275.9,600.4,2012.4,3139.1,296.8,84.3,13.2
0.092000,600.1,154.0,1995.9,193.4,3130.1,306.4,599.3,1985.9,3122.7,296,84.2,14.1
0.094000,597.6,150.6,1967.4,245.2,3110.2,343.3,598.7,1969,3111.9,295.2,84,14.7
0.096000,595.7,151.9,1941.5,308.5,3096.0,383.4,598.4,1963.1,3108.2,294.5,83.7,14.6
