time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,456.9,67.5,1726.3,57.2,3429.5,675.6,461.6,1740.9,3324.8,255.9,87.3,11.4
0.028000,473.7,53.1,1734.8,51.5,3362.3,446.2,467.8,1742.3,3324.8,256.1,87.5,11.3
0.030000,488.4,41.5,1742.6,45.1,3318.3,305.5,477.8,1744.7,3324.7,256.3,87.6,11.7
0.032000,501.0,34.7,1748.7,41.1,3294.1,222.7,491.5,1747.8,3324.6,256.5,87.5,12.4
0.034000,512.3,34.2,1754.0,42.1,3286.1,177.0,508.2,1751.7,3324.5,256.7,87.4,13.1
0.036000,524.8,40.5,1759.9,48.5,3287.1,148.8,527.5,1756.1,3324.5,256.9,87.1,13.8
0.038000,539.7,52.3,1765.5,58.0,3291.1,134.5,548.8,1760.9,3324.7,257.1,86.7,14.3
0.040000,559.5,67.7,1770.3,68.3,3295.2,129.4,571.5,1765.9,3324.9,257.2,86.4,14.9
0.042000,583.5,81.5,1773.9,76.4,3298.7,132.4,594.8,1771.1,3325.5,257.4,86,15.5
0.044000,609.2,89.6,1777.8,80.8,3303.6,142.2,618.3,1776.2,3326.3,257.6,85.6,16
0.046000,637.1,92.5,1784.0,81.8,3315.1,153.5,641.2,1781.2,3327.4,257.7,85.3,16.4
0.048000,663.7,91.5,1791.9,79.2,3333.7,155.6,663.1,1786,3329.1,257.9,85,16.6
0.050000,688.6,86.6,1798.6,73.6,3353.4,147.0,683.5,1790.5,3331.3,258,84.8,16.6
0.052000,708.6,78.5,1801.6,67.0,3365.4,140.7,702.1,1794.7,3334.2,258.1,84.7,16.5
0.054000,725.9,70.5,1802.8,60.3,3370.2,141.2,718.7,1798.6,3337.8,258.2,84.6,16.4
0.056000,740.3,65.3,1804.2,56.1,3372.3,147.2,733.2,1802.3,3342.2,258.3,84.4,16.4
0.058000,751.3,62.4,1805.4,55.6,3373.6,163.3,745.5,1805.8,3347.5,258.4,84.3,16.7
0.060000,759.5,60.6,1805.8,57.6,3370.8,191.9,755.7,1809.2,3353.7,258.4,84.2,17.3
0.062000,764.7,59.7,1805.4,59.9,3361.7,222.3,764.1,1812.5,3361,258.4,84.1,17.9
0.064000,768.0,61.2,1805.9,62.1,3354.6,228.0,770.7,1816,3369.3,258.4,84,18.6
0.066000,771.2,68.2,1809.6,66.8,3362.9,202.9,776,1819.7,3378.6,258.4,83.9,19.2
0.068000,775.3,79.6,1816.4,75.0,3380.0,176.1,780.2,1823.6,3388.9,258.4,83.8,19.5
0.070000,780.4,91.9,1824.5,86.1,3395.4,165.5,783.6,1827.9,3400.1,258.3,83.7,19.7
0.072000,785.4,102.7,1831.5,98.5,3406.8,170.7,786.5,1832.4,3412.2,258.3,83.6,19.7
0.074000,789.6,113.0,1836.7,111.4,3416.6,182.9,789.2,1837.2,3425,258.2,83.5,19.7
0.076000,792.7,124.2,1841.0,126.5,3426.1,202.1,791.8,1842.2,3438.5,258.1,83.4,19.8
0.078000,794.6,136.4,1845.6,144.7,3434.1,231.2,794.5,1847.3,3452.4,258,83.2,19.9
0.080000,796.8,151.5,1852.3,169.1,3440.6,276.9,797.3,1852.4,3466.5,257.9,83.1,20.1
0.082000,800.0,169.0,1860.7,198.0,3449.1,333.7,800.4,1857.3,3480.8,257.7,82.9,20.3
