time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,352.8,513.6,1515.3,1096.0,2481.9,141.4,335.7,1462.4,2553.4,219.7,74.1,-2.4
0.027000,352.4,435.3,1462.9,732.4,2513.0,171.0,351.9,1462.7,2539.7,219.4,75.4,-2
0.029000,368.6,383.6,1433.2,528.8,2545.3,190.8,376.1,1464.4,2524.9,218.9,76.7,-1.1
0.031000,393.7,361.7,1429.4,442.4,2569.2,212.4,404.9,1468.8,2518,218.4,78,0
0.033000,421.7,379.0,1448.8,436.1,2590.6,242.7,434.5,1476.8,2526.1,217.9,79.3,1.1
0.035000,456.8,435.9,1492.0,465.4,2609.3,270.6,461.5,1488.7,2552.1,217.3,80.4,2.3
0.037000,495.0,493.4,1533.4,483.8,2611.1,313.5,483.8,1503.8,2592.4,216.7,81.4,3.3
0.039000,513.3,497.5,1546.2,499.3,2602.9,391.9,500.6,1520.4,2638.6,216,82.2,4.3
0.041000,514.2,459.6,1545.3,485.7,2601.7,461.3,512.9,1536.2,2679.1,215.4,82.9,5.2
0.043000,519.1,415.5,1548.2,431.0,2621.1,490.2,522.6,1548.8,2703.5,214.7,83.4,6
0.045000,532.7,379.0,1551.3,367.0,2659.0,508.8,532.7,1556.5,2706.3,214.1,83.8,6.8
0.047000,549.6,357.7,1548.9,325.1,2701.8,538.9,545.6,1558.4,2689.2,213.4,84.1,7.5
0.049000,564.3,347.9,1541.7,310.3,2735.1,584.7,563.3,1554.7,2660.9,212.8,84.4,8.1
0.051000,579.6,343.2,1535.1,313.7,2737.9,630.8,586.2,1546.8,2635.5,212.1,84.6,8.7
0.053000,604.2,340.5,1534.6,313.6,2699.2,646.2,613.3,1536.5,2627.6,211.5,84.8,9.2
0.055000,640.1,331.0,1534.6,298.5,2647.4,647.5,641.9,1525.9,2647.7,210.9,85,9.7
0.057000,669.4,323.0,1527.1,284.3,2627.3,709.8,668.7,1516.3,2698.2,210.4,85.2,10.2
0.059000,689.5,336.7,1515.8,275.6,2669.9,873.4,689.6,1508.1,2771.3,209.8,85.4,10.6
0.061000,707.2,363.9,1504.8,258.8,2790.5,1078.0,701.2,1500.9,2850.6,209.3,85.5,10.9
0.063000,715.2,387.0,1493.6,237.2,2914.5,1225.2,701.1,1493.3,2914.4,208.8,85.7,11.3
0.065000,700.3,404.1,1480.3,218.5,2975.0,1357.0,688.4,1484,2942,208.3,85.7,11.5
0.067000,659.2,395.3,1465.8,206.2,2970.6,1522.6,664.4,1471.7,2919.8,207.9,85.8,11.8
0.069000,612.0,344.5,1450.5,201.7,2922.3,1752.7,631.8,1456.4,2845.4,207.4,85.8,12
0.071000,579.0,285.9,1434.5,205.2,2769.9,1935.8,594.9,1438.9,2729.6,207,85.7,12.2
0.073000,557.7,253.1,1419.1,210.0,2543.9,1745.9,558.9,1421.2,2594.6,206.6,85.7,12.3
0.075000,538.5,243.7,1405.5,208.7,2414.7,1388.0,528.8,1405.8,2468.8,206.1,85.7,12.5
0.077000,520.0,247.7,1398.6,201.1,2371.8,1181.8,508.7,1395.4,2379.7,205.7,85.7,12.8
0.079000,499.9,249.7,1398.9,198.4,2360.1,1173.2,501.7,1391.7,2347.6,205.2,85.7,13.2
