time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,557.3,74.6,2333.0,938.9,3172.9,196.5,568,2389,3175.5,269.9,87.3,19.8
0.027000,562.8,72.3,2368.8,1017.1,3181.7,225.7,564.4,2339.1,3179.4,270.1,87.4,18.1
0.029000,566.7,68.5,2328.2,1031.2,3190.7,238.2,560.7,2264.4,3185.5,270.5,87.4,16
0.031000,569.2,63.3,2190.8,921.9,3193.4,232.0,559.6,2175.8,3193.1,270.8,87.3,13.7
0.033000,572.4,58.3,2052.8,690.5,3194.8,205.9,564,2085.7,3201.5,271.1,87.2,11.6
0.035000,579.2,56.7,1968.2,469.4,3206.2,169.8,576.1,2005.6,3210.2,271.4,86.9,10
0.037000,591.1,62.2,1927.2,320.5,3221.7,135.7,596.9,1944.1,3218.9,271.6,86.4,8.4
0.039000,611.8,78.7,1910.2,231.3,3231.6,113.4,626,1905.6,3227.8,271.9,85.9,6.9
0.041000,647.5,105.1,1907.7,190.6,3237.5,107.7,661.4,1890.3,3237.3,272.1,85.3,5.6
0.043000,701.9,125.3,1914.1,176.2,3246.5,110.8,700.2,1894.3,3247.9,272.3,84.9,4.8
0.045000,753.9,121.9,1925.5,172.8,3259.8,114.6,738.7,1910.9,3260.1,272.6,84.6,4.5
0.047000,786.6,107.7,1936.6,176.7,3275.2,119.0,773.5,1932.8,3274.4,272.8,84.5,4.8
0.049000,805.7,95.3,1945.3,189.0,3291.5,126.5,802.2,1952.9,3290.6,273.1,84.5,5.6
0.051000,819.1,86.8,1952.0,210.4,3309.2,137.5,823.3,1966.1,3308.3,273.3,84.5,6.6
0.053000,829.0,83.0,1955.9,235.7,3326.6,149.4,837,1969.9,3326.8,273.6,84.4,7.6
0.055000,836.8,83.2,1956.0,256.7,3343.4,159.4,844.4,1964.2,3344.7,273.8,84.3,8.4
0.057000,843.3,87.0,1950.6,264.0,3358.6,166.7,847.6,1950.8,3360.7,274.1,84.1,9.4
0.059000,849.2,93.7,1939.3,258.0,3371.9,174.6,848.8,1932.6,3373.8,274.4,83.8,10.4
0.061000,854.7,103.6,1922.1,248.7,3382.7,190.4,850.2,1912.3,3382.9,274.6,83.4,11.4
0.063000,859.1,115.8,1902.1,248.2,3388.8,218.0,853.1,1891.9,3387.6,274.9,83,12.3
0.065000,862.9,130.0,1880.1,262.0,3390.1,256.7,858.3,1872.3,3387.7,275.1,82.7,13.3
0.067000,867.0,143.8,1855.7,288.4,3386.8,303.7,865.4,1853.3,3383.9,275.3,82.4,14.3
0.069000,872.3,154.7,1827.5,320.7,3379.3,358.5,873.7,1834.1,3376.9,275.5,82.3,15.3
0.071000,878.5,162.3,1801.3,348.4,3368.2,397.7,882.1,1813.9,3367.9,275.7,82.2,16.2
0.073000,885.7,170.1,1781.7,371.3,3355.7,389.3,889.8,1792.6,3357.9,275.9,82.3,16.9
0.075000,893.1,178.1,1768.0,385.5,3342.7,343.9,896.1,1770.8,3348.2,276,82.5,17.3
0.077000,898.9,183.6,1754.6,383.7,3333.6,292.0,900.6,1750.2,3339.7,276.1,82.7,17.4
0.079000,903.3,185.6,1740.1,364.9,3331.7,245.2,903.5,1733,3333.1,276.1,82.9,17.3
0.081000,907.0,183.8,1726.1,331.6,3332.7,205.3,905,1721.6,3328.9,276.1,83.2,17.1
0.083000,910.0,179.8,1716.2,294.6,3333.3,174.2,905.5,1717.6,3327.5,0,83.5,17
