time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,298.5,92.1,2151.6,37.7,3150.2,344.5,293.3,2083.4,3074.4,292.8,75.5,6.4
0.027000,297.8,43.1,2160.5,53.5,3143.2,348.3,294.2,2088.5,3075.8,292.6,76.3,5.8
0.029000,301.1,25.6,2155.9,76.6,3119.1,289.6,295.6,2096.9,3078.2,292.3,77.7,5.6
0.031000,305.0,21.1,2131.3,92.8,3113.3,209.6,297.6,2108.5,3081.4,292.1,79.4,5.8
0.033000,307.8,22.2,2115.1,96.5,3120.2,149.4,300.1,2123,3085.4,291.8,81.2,6.2
0.035000,309.2,26.3,2112.4,96.7,3118.5,105.2,303.2,2140.2,3090,291.5,82.9,6.8
0.037000,309.7,31.5,2115.2,102.6,3106.8,82.9,306.7,2159.8,3095.1,291.2,84.4,7.5
0.039000,309.8,36.3,2122.9,121.8,3091.3,79.9,310.7,2181.5,3100.5,290.9,85.7,8.4
0.041000,310.1,40.5,2139.5,156.4,3074.3,94.3,315.1,2205,3106.1,290.5,86.7,9.4
0.043000,311.6,44.8,2170.2,197.9,3057.9,126.5,319.9,2229.8,3111.7,290.2,87.4,10.7
0.045000,314.6,49.9,2215.7,229.0,3047.9,174.5,325,2255.6,3117.1,289.9,88,12
0.047000,319.3,56.9,2268.3,228.3,3053.5,218.4,330.3,2281.9,3122.2,289.6,88.3,13.1
0.049000,325.8,67.5,2311.9,187.7,3071.5,218.4,335.9,2308.5,3126.9,289.2,88.4,14.1
0.051000,333.6,81.4,2337.6,143.4,3089.9,183.8,341.7,2334.8,3131.1,288.9,88.5,15.1
0.053000,341.8,96.5,2354.7,119.0,3102.8,147.4,347.6,2360.6,3134.6,288.6,88.4,15.9
0.055000,350.0,111.6,2373.1,113.0,3110.3,121.7,353.6,2385.5,3137.3,288.4,88.2,16.7
0.057000,357.6,125.7,2398.3,118.3,3116.1,103.3,359.6,2409.3,3139.3,288.1,88,17.3
0.059000,364.5,137.6,2432.2,125.9,3122.4,86.5,365.6,2431.7,3140.5,287.8,87.8,17.7
0.061000,370.7,148.1,2471.7,125.0,3128.2,69.5,371.4,2452.4,3141,287.6,87.6,17.8
0.063000,376.9,159.4,2507.0,111.4,3132.3,54.9,377.2,2471.3,3140.9,287.4,87.4,17.7
0.065000,384.0,172.5,2530.0,93.9,3134.8,45.5,382.8,2488.4,3140.1,287.2,87.2,17.6
0.067000,391.8,184.5,2541.2,80.8,3136.6,41.7,388.1,2503.5,3138.8,287.1,87.1,17.7
0.069000,399.0,191.3,2545.1,73.2,3138.1,42.2,393.1,2516.7,3137.3,287,86.9,18.1
0.071000,404.4,192.5,2545.8,69.0,3139.7,45.7,397.9,2527.9,3135.6,286.9,86.8,18.8
0.073000,408.4,190.6,2546.5,66.6,3141.8,51.3,402.3,2537.3,3133.9,286.9,86.6,19.6
