time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,621.0,94.4,2221.2,345.0,3378.2,537.5,617,2239,3373.2,244,85,13.6
0.027500,619.0,93.9,2260.0,267.0,3380.2,494.6,618.3,2251.9,3377.5,243.8,85.3,13.6
0.029500,616.1,89.9,2282.3,209.2,3378.3,461.5,619.3,2269,3384.6,243.6,85.6,13.4
0.031500,614.4,84.9,2293.5,178.7,3384.5,430.9,619.1,2285.8,3393.2,243.3,85.8,13.1
0.033500,614.6,81.3,2298.0,168.4,3399.9,381.6,617.2,2298.7,3400.6,243,85.9,12.9
0.035500,615.8,80.0,2298.8,178.8,3409.1,323.1,613.9,2306.9,3402.7,242.6,85.9,12.7
0.037500,615.3,80.2,2302.2,209.9,3402.1,281.4,610.1,2312.1,3395.5,242.2,85.8,12.9
0.039500,611.1,80.9,2314.5,258.9,3378.8,267.5,606.6,2317.7,3376.9,241.7,85.8,13.2
0.041500,603.9,81.2,2332.2,311.5,3346.2,268.2,603.5,2327.5,3348.6,241.2,85.7,13.5
0.043500,595.3,81.9,2351.8,357.8,3309.1,258.7,599.7,2343.7,3315.3,240.7,85.6,13.6
0.045500,587.7,85.0,2371.9,378.2,3279.5,230.0,593.5,2366.5,3283.7,240.2,85.4,13.4
0.047500,580.2,92.4,2393.6,369.5,3260.1,195.0,583.1,2393.6,3259.3,239.6,85.2,12.6
0.049500,569.7,105.7,2417.8,340.4,3248.4,168.9,567.5,2422,3244.1,239.1,85,11.5
0.051500,553.8,121.2,2442.2,303.1,3240.3,158.6,547.2,2448.5,3235.5,238.5,84.6,10.2
0.053500,529.2,130.7,2466.5,260.3,3229.3,161.1,524,2470.9,3227.3,238,84.3,9.1
0.055500,500.6,123.9,2487.4,219.7,3210.7,170.5,500.6,2488.4,3213.1,237.4,83.9,8.4
0.057500,474.4,103.0,2505.6,182.9,3183.6,180.1,479.8,2501.5,3189.3,236.8,83.5,8.4
0.059500,456.5,80.6,2520.0,153.4,3153.2,190.8,463.5,2510.8,3157.5,236.3,83,8.9
0.061500,448.8,70.6,2526.2,141.7,3128.6,216.6,452.2,2517.2,3124.5,235.8,82.3,9.5
0.063500,447.9,75.5,2522.1,152.5,3107.4,281.1,445.9,2520.9,3099.4,235.2,81.5,10
0.065500,450.7,93.8,2507.0,185.8,3084.5,388.3,443.9,2522.2,3090,234.7,80.4,10
