time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,166.6,808.9,2450.5,487.3,3021.3,1580.9,311.6,2367.2,3010.7,263,83.9,13.4
0.028000,250.4,741.1,2392.3,323.8,3098.4,749.2,322.8,2362,3022.2,264.6,84.3,13
0.030000,357.1,552.4,2356.0,242.0,3053.5,523.6,340.7,2353.7,3040.4,266.2,85,10.9
0.032000,416.7,388.0,2326.0,193.3,3033.5,412.6,364.3,2343.1,3063.7,267.9,85.6,7.8
0.034000,454.3,261.9,2296.5,155.9,3032.1,347.1,392.4,2330.8,3090.1,269.5,86.2,4.5
0.036000,482.1,175.6,2271.9,125.1,3049.4,314.2,423.5,2317.9,3117.5,271.3,86.5,1.9
0.038000,507.7,115.1,2255.6,97.5,3090.6,303.5,455.8,2305.4,3143.6,273,86.7,0.6
0.040000,529.3,78.6,2253.6,76.0,3152.0,306.2,487.9,2294.1,3166.5,274.7,86.8,1
0.042000,546.5,57.6,2266.0,60.0,3214.5,315.2,518.2,2284.9,3184.3,276.5,86.8,2.6
0.044000,559.3,45.4,2285.8,49.2,3250.9,353.5,545.4,2278.5,3196,278.2,86.7,4.9
0.046000,567.8,38.9,2300.0,43.7,3249.5,435.7,568.5,2275.3,3200.9,279.9,86.6,7.3
0.048000,573.5,35.6,2305.8,41.1,3219.8,519.7,586.7,2275.7,3199.1,281.6,86.6,9.5
0.050000,576.7,34.4,2306.4,40.0,3195.7,536.0,599.9,2279.4,3191.4,283.3,86.6,11.6
0.052000,578.4,33.4,2305.6,40.2,3185.8,521.8,607.9,2286.2,3179.1,284.9,86.7,14
0.054000,579.4,31.5,2305.9,43.1,3176.7,529.3,611.2,2295.5,3163.8,286.5,86.8,16.3
0.056000,580.2,29.3,2309.4,49.2,3164.1,573.0,610.5,2306.7,3147.8,288.1,86.9,18.2
0.058000,581.3,27.8,2317.1,58.4,3151.1,640.2,606.6,2318.8,3133.1,289.6,87,19.4
0.060000,582.8,27.5,2328.6,71.4,3139.5,719.1,600.7,2330.9,3121.6,291.1,87.1,19.7
0.062000,584.7,28.4,2338.5,87.3,3121.9,808.8,593.9,2342.2,3115.2,292.5,87.1,19.3
0.064000,587.0,30.0,2343.5,107.6,3084.8,922.9,587.1,2351.8,3114.9,293.8,87.1,18.6
0.066000,589.6,31.9,2345.4,128.5,3043.8,1033.0,581.3,2359,3121.3,295.1,87.1,17.7
0.068000,592.3,33.9,2351.7,145.4,3034.5,1159.0,577.3,2363.4,3134.3,296.4,87,16.9
0.070000,594.8,35.5,2363.5,150.8,3066.4,1336.5,575.5,2364.6,3153,297.5,86.9,16.2
0.072000,597.2,37.2,2371.8,145.6,3092.3,1555.7,576.3,2362.8,3176,298.6,86.7,15.4
0.074000,600.3,40.1,2368.8,135.1,3179.9,1708.5,579.5,2358,3201.2,299.7,86.5,14.6
0.076000,604.4,44.9,2356.6,125.2,3396.3,788.2,584.9,2350.7,3226.3,300.6,86.3,14
0.078000,609.1,51.6,2338.9,119.7,3348.9,604.4,591.9,2341.4,3248.8,301.5,86,13.7
0.080000,612.3,59.1,2319.7,119.9,3340.4,497.7,599.8,2330.9,3266.4,302.3,85.8,13.8
0.082000,613.2,68.5,2302.5,122.5,3339.6,443.1,607.9,2320,3276.8,303.1,85.5,14.2
0.084000,611.7,82.1,2292.2,125.3,3331.1,426.7,615.2,2309.3,3278.7,303.7,85.4,14.7
0.086000,609.0,98.6,2290.7,129.1,3305.9,448.4,621.1,2299.5,3271.2,304.3,85.2,15.3
0.088000,605.8,115.0,2294.7,134.7,3260.5,501.9,624.8,2291.3,3254.2,304.8,85.2,16
0.090000,603.0,126.7,2299.6,140.9,3198.3,568.8,625.9,2285.1,3228.5,305.2,85.2,16.7
0.092000,600.9,130.1,2301.4,146.5,3135.7,626.6,623.8,2281.2,3195.8,305.5,85.3,17.6
0.094000,599.1,127.7,2300.2,152.5,3075.3,676.4,618.6,2279.5,3158.4,305.7,85.3,18.5
0.096000,597.0,125.3,2297.5,157.2,3025.1,712.7,610.3,2280.1,3119.1,305.9,85.4,19.2
0.098000,593.6,127.8,2293.4,158.1,2987.0,743.4,599.3,2282.6,3081.1,305.9,85.5,19.4
0.100000,587.9,135.4,2288.0,154.9,2966.0,782.3,585.8,2286.6,3047.7,305.9,85.6,19.2
0.102000,579.0,146.1,2284.2,149.6,2970.9,844.2,570.6,2291.7,3021.9,305.8,85.6,18.5
0.104000,566.3,156.3,2284.1,145.5,3013.6,924.7,554.3,2297.4,3006.3,305.7,85.7,17.7
0.106000,551.2,159.7,2287.2,149.3,3081.3,999.4,537.5,2303.2,3002.8,305.4,85.7,16.8
0.108000,534.1,155.1,2291.0,170.0,3155.2,1080.7,520.9,2308.6,3012.4,305.1,85.6,16.1
0.110000,518.1,148.1,2292.0,215.7,3204.4,1199.4,505.1,2313.3,3035.1,304.8,85.5,15.7
0.112000,503.3,144.8,2292.5,275.5,3209.6,1383.5,490.4,2317,3070.1,304.4,85.4,15.3
0.114000,488.1,145.6,2314.0,284.2,3164.4,1665.2,477.4,2319.6,3115.2,303.9,85.2,15
0.116000,471.9,143.8,2345.5,231.9,3083.8,1843.1,466,2321.1,3167.9,303.5,85,14.7
0.118000,455.4,133.9,2357.4,191.7,3060.6,1679.5,456.6,2321.7,3224.6,303,84.7,14.4
0.120000,442.4,120.9,2347.7,172.5,3159.8,1320.2,448.9,2321.4,3281.6,302.5,84.4,14.1
0.122000,435.6,113.5,2329.5,158.0,3297.8,944.4,443,2320.7,3334.9,301.9,83.9,13.8
0.124000,432.8,115.0,2316.6,144.2,3390.6,654.0,438.6,2319.8,3380.9,301.4,83.4,13.5
0.126000,432.2,130.2,2315.8,132.0,3438.8,527.4,435.6,2318.9,3416.3,300.9,82.7,13.1
0.128000,430.7,173.4,2314.4,121.9,3469.3,519.3,433.9,2318.3,3438.6,300.3,81.9,12.4
0.130000,422.8,282.3,2293.2,114.4,3483.3,581.8,433.4,2318.1,3446.2,299.8,81,11.2
