time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,596.8,60.1,2596.2,99.7,3350.9,343.7,564,2651.8,3353.9,306.4,85.5,8.5
0.028000,587.2,86.1,2612.1,99.2,3342.6,343.4,560.9,2649.5,3359.1,303.6,85.1,7.3
0.030000,570.3,122.7,2629.5,96.9,3359.6,333.9,556,2645.8,3367.4,300.5,84.7,7.1
0.032000,550.3,157.7,2642.5,95.9,3387.6,314.8,549.4,2641,3378.6,297.2,84.4,7.2
0.034000,532.2,185.6,2649.2,99.9,3411.6,289.7,541.3,2635.2,3392.1,293.5,84.2,7.6
0.036000,519.1,211.0,2648.6,108.2,3423.6,263.4,532.2,2629,3407.2,289.6,84.2,8
0.038000,506.6,244.6,2643.2,115.1,3431.0,227.5,522.4,2622.5,3423.2,285.5,84.2,8.4
0.040000,490.9,284.3,2637.1,116.6,3440.9,182.7,512.1,2616.3,3439.5,281.1,84.3,8.7
0.042000,474.8,309.9,2632.6,115.0,3452.6,144.9,502,2610.6,3455.2,276.5,84.4,9.2
0.044000,462.9,311.2,2628.8,114.4,3464.6,119.6,492.3,2605.7,3469.8,271.8,84.6,9.6
0.046000,459.4,295.3,2625.0,116.3,3475.0,108.7,483.3,2602,3482.5,267,84.7,10
0.048000,463.7,273.1,2620.3,119.8,3482.8,107.7,475.5,2599.4,3492.9,0,84.8,10.2
0.050000,472.9,250.3,2612.8,122.5,3487.4,112.9,468.9,2598.2,3500.6,254.6,84.8,10.2
0.052000,480.8,235.7,2602.9,121.7,3488.7,119.4,463.9,2598.3,3505.4,252.1,84.8,10
0.054000,484.6,234.4,2594.6,117.0,3490.2,123.6,460.5,2599.6,3507.2,247.2,84.8,9.7
0.056000,483.5,244.6,2592.7,111.8,3495.5,126.5,458.7,2601.8,3506.1,242.4,84.7,9.5
0.058000,478.6,255.9,2595.4,108.2,3505.2,132.4,458.6,2604.7,3502.3,237.7,84.5,9.4
0.060000,472.4,261.7,2599.2,106.1,3516.3,142.8,459.9,2607.8,3496.2,233.2,84.4,9.6
0.062000,469.2,262.3,2602.1,106.0,3522.3,157.7,462.5,2610.9,3488.2,228.9,84.2,10
0.064000,470.2,259.4,2603.9,109.7,3516.8,177.2,466.3,2613.5,3478.9,224.8,84.1,10.4
0.066000,473.4,252.7,2602.7,117.9,3496.5,191.5,470.8,2615.3,3468.8,221,84,10.8
0.068000,475.8,243.2,2597.7,129.8,3466.5,189.9,475.9,2615.7,3458.6,217.5,83.9,11.1
0.070000,476.9,234.2,2591.0,145.1,3436.9,171.5,481.3,2614.7,3448.8,214.2,83.9,11.4
0.072000,477.9,227.9,2586.5,163.4,3416.8,149.6,486.6,2611.9,3440.1,211.2,84,11.7
0.074000,479.8,222.6,2584.7,184.7,3405.9,131.2,491.5,2607.3,3432.7,208.6,84.1,11.9
0.076000,483.5,216.7,2586.0,201.1,3404.4,118.0,495.9,2600.7,3427.2,206.2,84.3,12.2
0.078000,489.6,207.4,2589.0,206.1,3409.3,105.8,499.5,2592.3,3423.8,204.1,84.4,12.3
0.080000,496.2,197.1,2589.6,200.6,3415.7,93.6,502.1,2582.2,3422.5,202.3,84.6,12.5
0.082000,500.4,191.4,2585.6,192.6,3420.9,81.9,503.7,2570.6,3423.4,200.7,84.8,12.6
0.084000,500.6,195.0,2578.5,187.4,3425.3,72.4,504.2,2558,3426.3,199.4,85,12.7
