time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,523.0,118.5,1764.6,153.0,2513.6,155.3,525.4,1758.8,2538.1,242.3,87.3,17.2
0.027000,524.1,118.9,1762.2,149.4,2521.4,154.7,524.1,1759.8,2539.9,242.9,87.2,17.1
0.029000,522.8,110.7,1758.8,150.3,2533.3,154.5,522.2,1761.5,2542.8,243.5,87.2,16.8
0.031000,519.1,100.8,1757.2,154.6,2551.3,150.3,519.8,1764,2547,244.2,87.1,16.4
0.033000,514.0,91.5,1757.8,161.8,2570.1,145.7,517.1,1767.3,2552.3,244.9,87.1,15.9
0.035000,510.0,83.2,1760.9,170.2,2582.2,147.1,514.4,1771.4,2558.6,245.7,87.2,15.5
0.037000,508.7,77.0,1767.8,179.2,2585.7,154.9,512,1776.4,2565.8,246.6,87.2,14.9
0.039000,510.0,74.3,1779.6,190.0,2586.9,160.0,510,1782.3,2573.9,247.5,87.2,14.2
0.041000,512.7,73.6,1796.9,203.5,2591.1,157.7,508.8,1789.1,2582.6,248.4,87.3,13.7
0.043000,515.4,71.3,1813.1,212.8,2595.3,151.0,508.5,1796.5,2591.7,249.4,87.3,13.2
0.045000,517.0,66.0,1822.0,216.6,2596.3,145.5,509.2,1804.5,2600.9,250.4,87.3,13
0.047000,517.8,59.1,1825.2,222.4,2595.1,145.3,511,1813,2610,251.4,87.2,12.9
0.049000,518.7,52.8,1828.3,241.6,2595.7,151.8,513.8,1821.6,2618.7,252.5,87.1,13
0.051000,520.1,48.8,1836.9,277.6,2605.9,160.1,517.4,1830.1,2626.5,253.7,87.1,13.2
0.053000,521.8,47.4,1848.9,307.1,2627.8,158.4,521.8,1838.3,2633.2,254.8,87,13.6
0.055000,522.9,47.4,1849.9,299.3,2645.8,148.1,526.7,1846,2638.6,256,86.9,14.2
0.057000,524.0,48.1,1841.8,272.8,2656.0,140.8,531.9,1853,2642.4,257.2,86.9,15.2
0.059000,526.7,50.1,1834.0,257.1,2659.5,140.8,537,1859.3,2644.5,258.4,86.8,16.5
0.061000,532.1,54.2,1830.1,266.1,2656.7,147.6,541.8,1864.8,2644.8,259.6,86.7,17.6
0.063000,539.7,60.3,1833.0,304.8,2646.2,159.8,546.1,1869.6,2643.4,260.8,86.7,18.3
0.065000,548.0,67.5,1847.1,373.5,2630.7,177.2,549.7,1874,2640.5,262,86.7,18.2
0.067000,555.5,73.3,1875.2,467.1,2618.1,201.9,552.5,1878.3,2636.5,263.2,86.7,17.2
0.069000,561.1,76.4,1917.5,578.1,2618.0,243.1,554.4,1882.9,2631.6,264.4,86.7,15.8
0.071000,563.5,76.5,1960.4,680.5,2636.4,310.5,555.5,1888.2,2626.6,265.5,86.7,14.3
0.073000,561.8,72.4,1963.8,757.2,2661.8,413.6,555.9,1894.9,2621.9,266.7,86.7,13.2
0.075000,557.1,64.1,1903.2,755.4,2640.6,506.9,555.7,1903.5,2618.2,267.8,86.8,12.8
0.077000,552.8,55.7,1865.3,679.7,2597.0,498.2,555,1914.4,2616.3,268.9,86.8,13.1
0.079000,551.6,50.8,1876.8,624.8,2577.4,486.2,554.2,1928,2616.9,269.9,86.8,13.8
0.081000,552.8,48.5,1912.6,587.3,2576.1,509.7,553.4,1944.7,2620.5,270.9,86.8,14.6
0.083000,554.3,47.3,1956.2,552.8,2591.1,557.3,552.7,1964.6,2627.8,271.9,86.8,15.3
0.085000,554.5,46.2,2001.4,520.8,2618.4,610.1,552.3,1987.7,2639.2,272.8,86.9,15.7
0.087000,554.0,45.5,2046.2,488.3,2667.9,668.4,552.3,2013.7,2655,273.6,87,16
0.089000,554.2,45.7,2083.6,449.5,2755.8,701.3,552.7,2042.3,2675.4,274.4,87.1,16.2
0.091000,555.2,46.2,2100.9,416.8,2819.0,617.1,553.4,2072.9,2700.5,275.1,87.1,16.5
0.093000,556.2,46.3,2101.0,409.2,2801.4,541.2,554.2,2104.7,2730.1,275.8,87.2,16.8
0.095000,556.3,46.5,2106.4,418.7,2765.0,515.1,555,2136.8,2763.7,276.4,87.2,17.4
0.097000,554.9,47.0,2134.0,433.7,2740.9,548.1,555.5,2168.2,2801.1,276.9,87.1,18.1
0.099000,552.0,47.1,2183.0,432.0,2747.8,657.7,555.5,2198.1,2841.5,277.4,87.1,19
0.101000,548.1,46.7,2231.9,395.0,2806.5,816.7,554.6,2225.4,2884.3,277.8,87,19.8
0.103000,543.7,46.7,2259.3,350.2,2910.7,906.0,552.5,2249.4,2928.6,278.1,86.9,20.4
0.105000,539.9,48.4,2270.3,320.3,2993.2,898.1,549.1,2269.2,2973.8,278.4,86.8,20.6
0.107000,536.9,51.4,2273.3,303.1,3016.7,946.2,544.3,2284.5,3018.9,278.6,86.7,20.5
0.109000,534.1,55.1,2276.8,283.2,3018.3,1168.3,537.8,2294.8,3063.2,278.7,86.6,20.3
0.111000,531.2,60.1,2286.7,242.6,3045.8,1726.4,529.9,2300.3,3106,278.8,86.5,19.8
0.113000,528.0,68.9,2297.5,188.6,3146.8,2865.6,520.6,2301.1,3146.6,278.9,86.3,19.3
0.115000,523.2,82.5,2306.3,152.7,3344.9,432.5,510.2,2297.7,3184.5,278.9,86.1,18.7
0.117000,515.3,98.2,2313.6,144.6,3324.3,329.0,499,2290.8,3219.2,278.8,85.9,17.9
0.119000,502.8,113.5,2317.7,156.3,3303.3,291.1,487.5,2281.3,3250.3,278.7,85.6,16.9
0.121000,485.2,121.5,2313.7,188.6,3281.6,309.7,476.1,2270.1,3277.6,278.6,85.3,15.9
0.123000,463.7,120.3,2292.5,256.5,3256.1,385.5,465.4,2258.3,3300.8,278.4,84.9,15
0.125000,445.3,120.1,2244.8,353.4,3241.4,448.5,455.8,2247,3319.9,278.2,84.5,14.4
0.127000,434.5,129.0,2185.3,429.5,3270.4,421.6,447.8,2237,3334.8,278,83.9,14.1
0.129000,431.6,146.2,2167.9,443.8,3314.0,388.3,441.8,2229.2,3345.4,277.8,83.3,14
