time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,431.8,124.3,666.5,171.5,3355.5,999.2,445.1,668,3311.9,238.4,86.7,23.1
0.028000,438.7,131.8,677.5,183.3,3300.7,828.8,444.5,673.2,3299.4,239,86.7,22.9
0.030000,445.9,142.4,685.8,198.3,3265.4,671.6,443.5,680.8,3280.4,239.6,86.6,22.9
0.032000,449.8,145.7,691.7,201.4,3240.3,598.8,442.2,689.4,3257.5,240.3,86.5,22.8
0.034000,448.4,134.9,696.9,183.6,3213.5,597.0,440.6,697.4,3234,241,86.5,22.7
0.036000,444.9,116.0,699.5,157.2,3191.3,633.2,438.9,703.6,3213.1,241.7,86.5,22.4
0.038000,442.3,98.2,699.2,134.7,3191.6,653.4,437.5,706.8,3197.9,242.4,86.5,21.9
0.040000,440.2,84.6,697.6,116.6,3212.0,619.4,436.6,706.9,3190.5,243.2,86.5,21.2
0.042000,438.2,76.2,696.9,102.4,3219.2,557.4,436.7,704.2,3192.3,244,86.5,20.4
0.044000,436.7,74.4,698.8,94.4,3207.5,505.9,438.3,699.8,3203.8,244.8,86.5,19.7
0.046000,436.4,81.4,702.9,96.0,3204.5,484.8,441.6,695.6,3224,245.6,86.6,19.1
0.048000,438.1,96.1,707.6,105.6,3231.1,487.3,446.8,693.5,3251.6,246.4,86.6,18.6
0.050000,443.2,114.6,712.0,122.4,3284.7,497.8,454,695.5,3284.1,247.3,86.6,18.2
0.052000,453.3,130.8,715.4,148.3,3338.7,507.5,462.9,703.4,3319.2,248.1,86.6,17.9
0.054000,470.5,140.9,718.0,195.1,3378.0,529.3,473.1,718.1,3354.4,248.9,86.7,17.6
0.056000,491.5,136.2,722.5,271.3,3400.8,576.1,483.7,739.9,3387.4,249.8,86.8,17.5
0.058000,509.1,113.4,740.0,383.4,3420.2,641.6,493.9,768.3,3416.6,250.6,86.9,17.5
0.060000,517.0,85.9,783.7,508.5,3439.7,703.0,502.9,801.9,3440.9,251.4,87,17.6
0.062000,517.4,67.4,842.0,570.3,3447.4,738.4,510,838.8,3459.9,252.2,87.1,17.9
0.064000,514.0,55.6,894.3,524.3,3439.9,726.7,514.5,876.6,3473.5,253,87.1,18.2
0.066000,509.7,47.9,930.9,415.0,3437.9,646.9,516.3,913.3,3482.3,253.7,87.1,18.4
0.068000,505.9,41.9,958.5,297.4,3458.8,535.8,515.3,946.8,3486.8,254.4,87.1,18.8
0.070000,503.0,36.9,979.4,196.0,3499.0,434.9,512.2,975.7,3487.7,255.1,87,19.3
0.072000,501.2,32.5,994.3,127.8,3535.1,352.2,507.7,999.1,3485.5,255.8,86.9,19.8
0.074000,500.1,28.2,1007.2,83.9,3542.3,277.0,502.7,1017,3480.7,256.4,86.7,20.2
0.076000,499.5,24.7,1019.5,58.8,3511.9,211.2,498.2,1029.9,3473.7,257,86.6,20.3
0.078000,499.4,22.5,1032.2,44.6,3464.7,143.0,495.1,1038.6,3464.7,257.5,86.5,20.1
0.080000,499.9,21.4,1044.1,37.1,3426.7,84.9,494,1044.2,3453.9,258,86.4,19.7
0.082000,501.0,21.3,1052.6,34.9,3406.1,51.3,495.2,1047.8,3441.7,258.5,86.3,19.2
0.084000,503.0,22.2,1057.3,38.2,3395.2,32.8,498.7,1050.5,3428.6,258.9,86.2,18.7
0.086000,505.9,25.0,1057.9,51.5,3391.1,23.0,504,1052.7,3415.2,259.3,86.1,18.5
0.088000,509.3,31.5,1055.6,87.5,3390.9,17.5,510.3,1054.9,3402.4,259.7,86,18.5
0.090000,513.5,43.3,1053.5,175.6,3392.3,14.9,516.6,1057,3391.2,260,86.1,18.7
0.092000,518.5,56.1,1054.6,336.0,3393.9,14.2,522,1058.8,3382.4,260.3,86.2,19
0.094000,524.0,62.2,1056.4,576.2,3395.6,14.6,525.6,1060,3376.7,260.6,86.4,19.4
0.096000,526.6,56.5,1065.5,824.4,3397.3,15.7,526.9,1060.4,3374.8,260.8,86.7,19.7
