time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,458.2,46.6,1916.6,112.9,2639.2,105.4,515,1935.1,2631.4,232.4,86.4,19
0.028000,457.0,46.0,1919.5,118.5,2645.9,97.7,505.4,1930.8,2634.9,232.3,86.5,20
0.030000,457.2,44.7,1917.7,120.6,2652.7,93.8,490.5,1924.4,2640.7,232.3,86.6,20.8
0.032000,457.8,42.8,1914.8,122.8,2657.1,92.9,471.9,1916.6,2648.6,232.2,86.8,21.4
0.034000,458.2,41.5,1912.9,127.2,2658.9,94.0,451.6,1908.7,2658.5,232.2,86.9,21.9
0.036000,458.0,41.1,1912.5,132.5,2661.0,95.1,431.9,1901.6,2670.3,232.1,87,22.2
0.038000,456.6,41.0,1913.4,133.8,2668.6,94.8,414.7,1896.7,2683.6,232,87,22.1
0.040000,454.0,39.8,1913.7,127.1,2683.8,92.1,402.2,1894.9,2698,231.9,87.1,21.9
0.042000,450.6,36.7,1911.9,114.0,2702.8,87.9,395.6,1897,2713.1,231.8,87.2,21.6
0.044000,447.6,33.1,1909.3,104.3,2721.7,86.3,395.7,1903.2,2728.5,231.6,87.3,21.3
0.046000,446.0,32.3,1910.7,110.0,2741.0,94.5,402.7,1913.7,2743.4,231.5,87.3,21.1
0.048000,446.2,35.7,1921.7,138.1,2759.2,113.8,415.7,1927.9,2757.5,231.3,87.4,21
0.050000,447.3,40.4,1944.0,182.6,2773.7,135.7,433.5,1945.1,2770.2,231.1,87.4,20.9
0.052000,448.1,41.8,1969.1,223.0,2780.6,147.9,454,1964.3,2781,230.8,87.3,20.8
0.054000,448.2,38.5,1985.2,242.8,2781.6,143.7,474.8,1984.1,2789.6,230.6,87.2,20.8
0.056000,447.8,32.9,1989.5,244.3,2783.7,126.3,493.5,2003.4,2795.8,230.3,87.1,21
0.058000,447.3,29.2,1989.9,243.3,2790.5,109.2,507.7,2020.9,2799.8,229.9,87,21.4
0.060000,446.9,28.9,2001.0,251.9,2800.4,101.0,515.4,2035.7,2801.7,229.5,86.8,21.9
0.062000,446.5,30.7,2029.4,258.0,2810.4,100.5,515,2047.4,2802.1,229.1,86.7,22.4
0.064000,446.0,31.9,2061.7,243.0,2819.3,104.3,505.9,2055.6,2801.7,228.7,86.5,22.6
0.066000,445.2,31.6,2083.5,209.5,2828.2,110.8,488.4,2060.7,2801.4,228.2,86.3,22.4
0.068000,444.4,31.0,2090.0,175.4,2835.5,117.7,463.6,2063.6,2802.2,227.6,86.1,21.8
0.070000,443.7,31.6,2088.2,149.2,2840.5,122.7,433.6,2065.3,2805.3,227,85.9,21
0.072000,443.1,34.3,2085.4,131.5,2845.5,121.2,401.2,2067.3,2811.6,226.4,85.7,20
0.074000,442.4,38.4,2083.9,121.2,2848.0,119.8,369.9,2071.2,2822.1,225.7,85.5,19
0.076000,441.2,43.7,2085.0,117.7,2842.0,132.5,343.4,2078.7,2837.7,225,85.2,18.1
0.078000,439.9,53.7,2092.3,121.6,2830.1,163.8,325.6,2091,2858.8,224.2,84.9,17
0.080000,438.1,71.6,2105.0,134.4,2816.9,223.8,320.2,2109.5,2885.7,223.4,84.5,15.8
0.082000,434.6,97.3,2123.2,154.0,2808.9,327.2,330.2,2134.6,2918,222.6,84.1,14.7
0.084000,428.4,128.4,2149.9,173.6,2818.8,505.3,358.1,2166.6,2955.3,221.7,83.6,13.8
0.086000,418.3,166.9,2187.4,179.3,2880.3,861.5,405.3,2205,2996.7,220.7,83.1,13.2
0.088000,404.5,218.6,2223.3,168.3,3002.9,1549.7,472.3,2248.7,3040.9,219.8,82.5,12.9
0.090000,384.4,302.1,2256.5,175.9,3203.4,2437.0,558.6,2296.2,3086.5,218.8,81.9,12.9
0.092000,346.3,456.2,2310.9,237.3,3362.1,187.5,662.4,2345.5,3131.8,217.8,81.2,12.9
0.094000,151.7,871.5,2410.4,315.5,3346.9,200.5,781.4,2394.5,3175.2,216.8,80.5,12.8
0.096000,1062.4,1777.5,2501.4,309.3,3315.6,219.1,912.3,2440.9,3215.2,215.8,79.8,12.5
0.098000,1308.4,1269.8,2536.4,262.7,3273.9,224.4,1051.5,2482.7,3250.4,214.8,79,12.1
0.100000,1419.9,1018.6,2549.7,218.1,3238.7,210.8,1194.9,2517.9,3279.7,213.7,78.2,11.6
0.102000,1496.4,905.9,2557.1,186.7,3224.6,189.3,1338.7,2545.3,3302.3,212.7,77.3,11.1
