time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025500,738.0,144.2,2810.4,1118.4,4129.8,1844.9,736.3,2820.7,4051.5,208.6,83.9,8.1
0.027500,746.1,145.3,2818.1,1302.3,3952.2,1563.7,745.9,2813.5,4039.8,209.7,83.8,8.1
0.029500,750.4,152.6,2803.5,1347.7,3990.4,1135.4,753.3,2796.7,4019.8,210.6,83.9,8
0.031500,746.4,168.5,2774.4,1268.3,4007.4,770.5,749.8,2766,3992.5,211.3,84.1,7.7
0.033500,730.6,193.0,2717.2,1138.3,3987.2,580.4,729.5,2720.1,3961.4,212,84.3,7.5
0.035500,699.3,226.5,2654.4,1019.4,3952.7,499.5,692.2,2662.7,3932.4,212.5,84.4,7.4
0.037500,648.3,260.5,2597.1,951.5,3911.9,481.3,643.7,2601.9,3912.2,213,84.5,7.5
0.039500,585.2,257.8,2548.0,920.3,3886.2,505.1,593.3,2548,3905.9,213.4,84.4,7.7
0.041500,542.3,216.3,2515.8,888.6,3894.6,566.9,550.8,2510.4,3913.8,213.7,84.3,8
0.043500,524.0,180.8,2502.0,833.2,3930.5,625.8,522.2,2494.3,3931.7,213.9,84.1,8.5
0.045500,516.1,160.9,2500.2,762.3,3964.2,612.7,508.1,2499.3,3951.3,214.2,84.1,8.9
0.047500,509.3,151.5,2511.6,687.9,3976.3,536.0,504.1,2520.2,3964.5,214.3,84.1,9.4
0.049500,501.1,148.8,2542.8,605.9,3974.1,455.6,503.5,2549.4,3966.9,214.4,84.3,10.1
0.051500,493.7,151.0,2584.7,508.1,3961.7,399.1,499.9,2579.6,3960.6,214.4,84.6,10.9
0.053500,487.1,156.8,2614.4,414.5,3942.9,364.3,490.1,2606.5,3953.9,214.4,84.8,11.6
0.055500,477.0,166.4,2627.5,359.6,3939.5,356.3,475.1,2629,3958.3,214.3,85.1,12.1
0.057500,461.1,177.0,2641.6,353.3,3975.1,387.6,458.1,2648.6,3983,214.1,85.2,12.3
0.059500,444.9,185.2,2665.7,377.5,4045.6,431.4,443.4,2667.1,4030.5,213.8,85.2,12.3
0.061500,433.7,199.3,2690.6,411.1,4116.3,474.1,433.4,2685.2,4093.9,213.4,85,12.1
0.063500,427.3,225.9,2705.4,447.1,4167.8,522.5,428.6,2701.4,4158.5,212.9,84.7,11.9
0.065500,424.6,273.5,2711.1,479.5,4201.7,552.9,427.1,2713,4206.9,212.2,84.2,11.6
0.067500,428.5,344.6,2714.3,490.1,4206.3,555.2,426.9,2717.2,4224.8,211.4,83.5,11.4
