time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,407.5,322.3,1902.7,834.5,4833.0,366.5,400.9,1894.1,4836.9,277,63.6,-200
0.027000,395.1,461.7,1880.1,752.5,4850.4,472.0,398.9,1891,4862,279.1,63.1,-203.4
0.029000,388.4,656.2,1895.6,734.8,4869.2,578.6,401.1,1902.1,4850.6,280.6,62.6,-210.2
0.031000,417.1,685.6,1947.1,691.8,4800.5,684.3,411,1938.9,4772.8,281.7,62.2,-215.2
0.033000,440.5,565.2,2014.0,633.9,4610.3,655.6,427.1,2002.5,4643.9,282.2,61.4,-213.5
0.035000,437.9,504.0,2078.3,668.9,4492.2,507.1,443.1,2085.1,4516,282.3,61.2,-200
0.037000,438.5,514.2,2157.6,829.2,4458.7,419.4,450.8,2177.3,4440.9,282,61.9,-167.8
0.039000,449.6,479.9,2284.9,1042.8,4460.4,383.3,445.3,2275,4433.7,281.2,64.4,-120.3
0.041000,437.3,295.5,2406.0,1113.3,4464.2,377.3,428.8,2377.9,4466,280,68.1,-67.7
0.043000,406.6,134.2,2460.2,1234.2,4469.8,388.4,409.5,2483.2,4491.8,278.5,71.9,-20.4
0.045000,394.9,88.9,2556.3,1635.9,4477.1,370.8,398.3,2579.9,4483.2,276.5,75.4,11.5
0.047000,401.7,94.5,2689.5,1854.7,4452.4,281.0,402.5,2651.8,4446.4,274.2,78.3,24.3
0.049000,425.5,104.6,2682.4,1781.5,4415.9,173.7,422.4,2687.9,4408.1,271.5,80.8,25
0.051000,451.0,92.4,2676.3,1400.7,4398.0,124.9,450.1,2691.4,4388.8,268.5,82.8,18.7
0.053000,470.2,75.3,2679.7,974.9,4388.1,116.0,473.9,2679.5,4387.6,265,84.4,10.9
0.055000,485.3,64.4,2679.4,683.1,4378.7,133.8,483.3,2672.6,4390,261.2,85.6,7
