time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,755.7,150.1,843.5,1224.2,2683.8,674.9,733.1,908.1,2835.6,262.8,86.2,16.5
0.027000,747.5,170.6,839.8,949.1,2747.9,683.9,735.2,902.5,2866.6,262.3,86.2,15.9
0.029000,736.2,195.0,858.7,775.7,2858.1,768.0,738.1,894.1,2915.3,261.9,86.2,16.1
0.031000,726.3,208.4,885.2,701.0,3013.3,906.6,741.1,884.3,2977.4,261.3,86.2,16.7
0.033000,723.3,209.0,909.2,701.2,3255.0,1195.7,743.6,874.6,3047.8,260.8,86.2,17.5
0.035000,726.5,202.3,929.2,755.9,3273.7,1822.2,744.6,866.7,3120.7,260.2,86.2,18.3
0.037000,731.9,192.3,942.0,834.6,3295.2,2112.6,743.6,862.4,3190.9,259.6,86.1,18.7
0.039000,737.5,180.5,944.9,919.1,3318.8,531.1,740,863.1,3253.4,259,86,18.8
0.041000,742.4,170.5,928.8,984.0,3283.6,497.1,733.9,869.8,3304.7,258.4,85.8,18.8
0.043000,744.4,168.0,897.3,992.8,3282.3,454.3,725.3,883.1,3342.9,257.7,85.7,18.7
0.045000,740.8,177.6,877.9,938.1,3301.8,393.1,715.1,903,3367.6,257,85.6,18.5
0.047000,727.4,201.5,891.2,820.9,3313.9,315.8,703.8,929,3379.8,256.3,85.5,18.1
0.049000,698.0,231.1,923.5,633.6,3317.8,251.9,692.7,960.2,3382.2,255.6,85.4,17.6
0.051000,658.4,233.4,951.8,460.6,3327.1,220.5,682.7,995.5,3378.1,254.8,85.3,16.8
0.053000,639.5,217.6,969.5,396.0,3342.3,225.8,674.7,1033.3,3371.2,254.1,85.2,16
0.055000,645.3,212.0,990.2,445.2,3356.3,262.8,669.4,1072.5,3365.3,253.3,85.2,15.3
0.057000,664.2,206.4,1028.2,603.9,3366.2,312.0,667,1111.6,3363.5,252.4,85.1,14.9
0.059000,679.0,191.8,1101.8,826.7,3384.9,336.5,667.6,1150,3367.7,251.6,85,14.8
0.061000,685.7,179.5,1209.1,1025.8,3418.4,306.3,670.5,1186.8,3378.9,250.7,84.9,15
0.063000,689.8,171.6,1332.1,1080.8,3454.0,253.5,674.8,1222.1,3396.7,249.8,84.8,15.3
0.065000,694.7,163.1,1413.5,916.7,3485.0,214.8,679.6,1255.9,3419.4,248.8,84.7,15.7
0.067000,696.1,157.2,1424.9,753.7,3499.9,198.5,683.5,1288.5,3444.7,247.8,84.6,15.9
0.069000,689.8,158.2,1407.6,672.2,3498.4,196.4,685.4,1320.7,3469.5,246.8,84.6,16.2
0.071000,677.4,162.5,1375.6,643.1,3486.2,202.1,684.3,1353,3490.8,245.8,84.6,16.6
0.073000,663.1,168.4,1331.5,651.4,3472.5,209.9,679.7,1385.8,3505.7,244.7,84.7,16.9
0.075000,648.4,174.7,1283.8,681.1,3464.4,222.6,671.3,1419.4,3512.3,243.5,84.8,17
0.077000,639.4,172.1,1289.0,698.2,3460.7,240.2,659.7,1453.9,3509.6,242.4,84.8,16.9
0.079000,636.7,157.3,1378.1,665.7,3454.9,251.5,645.7,1488.8,3497.8,241.2,84.8,16.4
0.081000,633.3,138.8,1494.4,569.4,3445.7,259.1,630.4,1523.7,3478,239.9,84.6,15.8
0.083000,626.9,125.7,1588.7,458.8,3431.5,269.7,615.5,1557.6,3452.6,238.6,84.3,14.9
0.085000,619.0,118.9,1656.1,353.6,3411.8,277.2,602.4,1589.5,3424.2,237.2,83.8,13.9
0.087000,612.5,119.2,1691.9,266.8,3396.1,276.5,592.5,1618.4,3396.1,235.9,83.1,12.7
0.089000,608.8,126.5,1703.2,198.9,3393.4,275.0,587.2,1643.6,3371.1,234.5,82.2,11.1
0.091000,606.4,141.2,1700.6,147.2,3401.2,279.5,586.9,1664.3,3351.5,233,81.2,9.1
0.093000,601.5,162.6,1693.3,111.6,3405.6,289.3,591.9,1680.3,3339,231.6,80,7.1
0.095000,590.5,191.6,1686.4,88.1,3389.7,296.0,601.7,1691.6,3334.1,230.1,78.8,5.3
0.097000,578.9,221.5,1684.5,76.1,3352.7,276.6,615.3,1698.6,3336.3,228.6,77.6,4.2
0.099000,582.0,254.3,1688.9,73.5,3325.8,235.5,631.3,1702,3344.1,227.2,76.7,3.9
0.101000,608.9,293.8,1696.3,80.5,3324.9,204.1,647.8,1702.8,3355.4,225.7,75.9,4.1
0.103000,654.6,320.1,1701.5,96.3,3339.9,187.1,663.1,1702.1,3367.8,224.3,75.4,4.7
0.105000,698.7,316.1,1700.8,121.2,3360.5,175.2,675.5,1700.6,3378.8,222.9,75.1,5.3
0.107000,716.4,299.8,1690.7,153.9,3377.7,166.0,683.5,1699.4,3386.4,221.5,74.9,5.7
0.109000,713.5,293.1,1677.0,194.2,3387.7,164.7,686.3,1699,3389,220.2,74.7,5.8
