time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,980.2,890.9,1935.8,238.2,3551.4,369.8,710.2,1899.7,3543.1,323.8,76.5,-1.5
0.027000,737.2,912.3,1924.4,239.7,3528.6,335.8,704.2,1899.9,3542.2,323.8,78.3,-1.6
0.029000,605.7,798.2,1907.9,254.5,3536.4,308.5,695,1900.2,3540.7,323.8,80.1,-1
0.031000,573.7,651.3,1884.8,251.7,3550.7,298.4,683.5,1900.8,3538,323.8,81.6,0.2
0.033000,577.4,515.5,1867.7,222.3,3549.4,305.2,671,1901.8,3534,323.7,82.9,1.5
0.035000,592.0,424.0,1866.8,191.7,3528.4,309.5,658.9,1903.2,3528.3,323.5,83.8,2.7
0.037000,610.2,363.6,1877.5,169.1,3502.5,295.7,648.8,1905.2,3520.5,323.3,84.4,3.8
0.039000,629.5,323.4,1895.7,154.3,3487.0,275.1,642.2,1907.8,3510.4,322.9,84.7,5
0.041000,646.9,300.3,1916.0,146.6,3483.7,271.9,640.2,1911.2,3497.9,322.4,84.8,6.3
0.043000,663.7,289.7,1934.2,142.9,3485.5,299.1,643.9,1915.5,3483,321.8,84.7,7.5
0.045000,679.9,291.9,1944.5,140.5,3485.8,347.8,653.9,1920.6,3466,321,84.6,8.6
0.047000,697.1,302.1,1947.9,136.4,3475.4,388.6,670.5,1926.7,3447.3,320,84.3,9.4
0.049000,717.5,313.8,1948.3,131.2,3447.2,387.3,693.2,1933.7,3427.6,318.8,84.1,10.2
0.051000,740.8,325.4,1949.0,129.7,3413.8,342.4,721.6,1941.5,3407.6,317.3,83.9,10.9
0.053000,768.1,342.0,1950.2,135.6,3385.1,285.2,754.3,1950.1,3388.2,315.6,83.7,11.4
0.055000,796.8,364.0,1952.2,148.1,3362.4,241.0,790.1,1959.3,3370.4,313.6,83.6,11.7
0.057000,827.9,386.7,1957.6,162.7,3341.0,206.7,827.2,1969,3355,311.3,83.5,11.8
0.059000,863.6,401.0,1968.7,172.6,3321.9,174.1,863.9,1979,3342.8,308.7,83.5,11.6
0.061000,899.4,397.7,1982.8,172.8,3311.8,145.0,898.4,1989.2,3334.6,305.7,83.5,11.3
0.063000,930.8,377.7,1995.8,166.3,3314.3,123.1,929.1,1999.4,3330.7,302.5,83.5,11.1
0.065000,950.8,354.1,2004.6,160.5,3328.5,110.5,954.7,2009.4,3331.3,298.9,83.6,11.1
0.067000,962.5,339.6,2012.4,159.3,3348.3,100.9,974,2019.1,3336.3,294.9,83.7,11.3
0.069000,969.9,340.5,2022.9,163.1,3367.6,91.0,986.6,2028.2,3345.2,290.7,83.7,11.6
0.071000,974.9,353.6,2036.3,169.7,3381.4,83.3,992.1,2036.9,3357.4,286.2,83.8,12
0.073000,977.7,370.2,2051.4,177.9,3390.4,80.1,990.8,2044.9,3371.7,281.5,83.8,12.5
0.075000,976.3,377.7,2064.6,184.9,3395.7,82.2,983.5,2052.2,3387.1,276.5,83.9,12.8
0.077000,968.3,368.9,2073.2,186.8,3400.4,88.8,971,2058.9,3402.2,271.3,84,13.1
0.079000,953.1,346.3,2074.8,180.7,3407.6,100.5,954.8,2064.9,3415.8,265.9,84.1,13.2
0.081000,935.5,324.4,2072.3,170.5,3416.7,117.3,936.1,2070.3,3426.5,260.5,84.2,13.4
0.083000,917.4,311.9,2070.3,161.4,3425.2,140.2,916.6,2075.2,3433.3,255,84.4,13.7
0.085000,900.8,309.2,2070.8,155.8,3428.4,164.3,897.4,2079.6,3435.3,249.5,84.6,14.2
0.087000,886.9,311.6,2073.9,151.2,3423.2,181.3,879.9,2083.6,3432,244,84.8,15
0.089000,878.2,319.2,2080.6,144.2,3409.1,179.9,865,2087.4,3423.2,238.6,85,16.1
0.091000,874.9,329.6,2089.4,133.6,3393.1,163.7,853,2090.9,3409.2,233.3,85.1,17.3
