time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,554.9,289.9,2013.2,307.5,3812.7,98.9,556.5,2009.3,3821.3,164.4,70.1,8
0.027000,555.6,313.6,1984.8,285.6,3803.7,107.9,556.1,1996.1,3806.2,164.5,69.7,7.7
0.029000,557.7,346.2,1971.2,286.7,3787.7,125.6,556.7,1975.1,3786.2,164.5,69.5,7.7
0.031000,561.9,392.8,1956.1,295.1,3771.2,144.4,559.4,1948.2,3767.2,164.4,69.4,7.8
0.033000,567.6,439.7,1928.4,288.9,3761.9,155.9,565.5,1917.5,3754.4,164.2,69.3,7.8
0.035000,574.5,453.3,1889.0,254.0,3760.3,156.0,575.3,1885.8,3750.3,164.1,69.3,7.8
0.037000,584.7,411.9,1852.3,201.8,3761.4,146.9,588.4,1856,3754.3,163.8,69.2,7.4
0.039000,600.5,339.9,1824.1,151.7,3760.6,136.5,603.8,1830.5,3762.5,163.6,69.2,6.8
0.041000,620.2,271.8,1805.6,116.4,3756.2,132.9,619.8,1811,3769.2,163.3,69.1,6.3
0.043000,638.5,222.8,1795.3,97.8,3749.0,139.2,634.6,1797.7,3768.6,163,69,5.9
0.045000,651.2,191.3,1790.2,92.5,3741.6,153.7,647,1789.6,3756.8,162.7,69,5.9
0.047000,656.9,175.1,1787.0,98.0,3734.6,173.4,656.3,1784.5,3733.1,162.4,69.1,6.6
0.049000,658.9,171.2,1783.0,113.7,3722.4,204.4,662.6,1779.3,3700.2,162.1,69.2,7.7
0.051000,661.5,179.6,1776.2,141.8,3697.4,260.9,666.1,1771.3,3663.4,161.7,69.3,9
0.053000,666.5,198.5,1763.5,180.9,3650.2,349.3,667.5,1758.3,3628.5,161.4,69.4,10.1
0.055000,670.2,219.5,1739.7,211.7,3581.2,436.6,666.9,1739.9,3600.6,161.1,69.5,10.7
0.057000,667.4,230.4,1709.3,205.2,3538.5,453.9,664.3,1716.8,3582.3,160.7,69.6,10.8
0.059000,659.2,233.1,1681.8,172.5,3550.0,403.4,658.8,1691.4,3573.4,160.4,69.6,10.4
0.061000,648.8,237.8,1661.8,143.4,3579.9,331.7,650,1666.6,3571.1,160.1,69.7,9.9
0.063000,636.5,252.8,1647.9,131.1,3592.3,284.4,637.3,1645.3,3571.5,159.8,69.7,9.3
0.065000,620.8,276.1,1637.5,134.2,3586.3,270.1,621.2,1629.5,3570.7,159.4,69.7,9
0.067000,601.9,297.9,1628.4,147.9,3572.4,272.0,602.9,1619.8,3566.9,159.1,69.7,9
0.069000,584.6,307.6,1620.1,166.3,3561.7,275.8,584.5,1615.4,3560,158.7,69.6,9.3
0.071000,569.5,305.0,1611.7,187.7,3556.7,291.4,568.7,1614.5,3551.9,158.3,69.3,9.5
0.073000,557.7,300.0,1606.2,218.7,3550.4,352.3,558,1615.2,3545.4,157.8,68.9,9.4
0.075000,554.7,322.2,1615.7,285.2,3518.6,518.2,554.2,1615.6,3542.9,157.3,68.3,8.6
