time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,684.2,186.4,1241.2,91.7,2895.4,860.4,696.7,1244.7,2895.8,200.6,70.7,5.7
0.027000,685.6,188.3,1248.3,85.6,2872.0,954.6,688.6,1253,2864.1,200.8,70.8,6.1
0.029000,680.7,187.8,1262.9,84.9,2834.6,1047.1,676.8,1265.9,2815.4,201,71,6.7
0.031000,669.3,185.0,1283.4,85.3,2750.8,1016.4,663.6,1282.3,2755.2,201.2,71.1,7.3
0.033000,657.8,183.6,1305.8,84.0,2665.3,847.5,651.3,1300.7,2690.1,201.4,71.2,7.9
0.035000,650.2,185.9,1329.1,80.3,2605.1,666.0,642.2,1319.8,2626.6,201.5,71.4,8.5
0.037000,645.0,192.5,1346.5,78.0,2570.7,588.9,638.1,1338,2570.6,201.6,71.5,9
0.039000,639.9,206.4,1357.9,78.4,2540.4,586.4,639.5,1354.6,2526.2,201.8,71.7,9.4
0.041000,639.0,225.7,1365.1,78.1,2506.3,589.2,646.4,1368.7,2495.6,201.9,72,9.8
0.043000,645.9,243.9,1371.8,74.9,2481.7,553.8,657.8,1380.1,2479.1,202,72.2,10.2
0.045000,663.2,257.0,1380.5,68.6,2474.8,463.4,672,1389,2475,202.1,72.5,10.7
0.047000,685.6,260.9,1389.6,62.9,2482.6,352.4,687.5,1395.8,2480.3,202.2,72.9,11.2
0.049000,707.6,262.0,1398.5,60.8,2496.1,254.0,702.6,1401,2491.4,202.2,73.2,11.8
0.051000,723.0,270.0,1406.0,65.1,2507.6,193.3,716.3,1405.3,2504.6,202.3,73.4,12.4
0.053000,731.9,284.8,1412.1,74.2,2514.2,162.1,727.9,1409.1,2516.9,202.3,73.7,13
0.055000,739.0,302.4,1418.6,85.6,2517.7,143.0,737.5,1412.9,2526.3,202.3,74,13.4
0.057000,745.9,318.5,1425.1,94.5,2520.9,131.0,745.1,1416.8,2531.9,202.3,74.1,13.6
0.059000,752.2,330.9,1430.1,98.7,2526.0,122.8,750.9,1420.9,2533.9,202.3,74.2,13.7
0.061000,755.9,332.6,1430.6,96.9,2532.5,118.9,755.1,1424.9,2533.3,202.3,74.3,13.7
0.063000,756.8,322.7,1427.2,92.0,2538.3,120.7,757.2,1428.7,2531.7,202.3,74.2,13.6
0.065000,755.8,306.5,1422.9,87.3,2541.5,130.2,756.4,1432.1,2530.5,202.2,74.1,13.3
0.067000,750.8,294.5,1420.8,87.0,2540.5,149.2,751.4,1434.8,2531.1,202.2,73.8,12.7
0.069000,735.8,293.1,1422.5,95.6,2538.5,186.2,741.3,1436.7,2534.3,202.1,73.4,11.8
0.071000,712.9,300.9,1429.4,115.7,2541.4,237.6,725,1437.9,2540.5,202,72.9,10.7
0.073000,693.3,315.7,1441.5,142.1,2548.7,276.5,702.5,1438.5,2549.1,201.9,72.3,9.6
0.075000,676.4,347.2,1455.4,171.4,2557.4,292.1,674.6,1438.4,2559.6,201.8,71.6,8.7
0.077000,659.6,401.0,1460.2,194.6,2563.0,293.2,643.1,1438,2570.9,201.7,70.9,8.3
0.079000,634.5,482.9,1450.5,206.1,2566.3,294.8,610.6,1437.4,2582,201.6,70.2,8.2
0.081000,593.0,551.7,1433.1,192.8,2574.4,302.7,580.4,1436.8,2591.7,201.4,69.6,8.3
0.083000,548.2,546.8,1424.3,157.9,2595.3,305.5,555.8,1436.2,2599.3,201.3,69.2,8.5
0.085000,524.8,497.6,1426.9,119.5,2619.5,287.8,539.7,1435.8,2604.1,201.1,68.9,8.6
0.087000,524.3,458.0,1432.7,94.4,2623.7,267.4,534.1,1435.7,2605.7,200.9,68.6,8.5
