time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,711.9,292.7,1631.5,608.3,2452.9,367.5,618.1,1474.4,2439.5,0,57.5,-203.3
0.028000,692.4,259.6,1600.3,606.4,2451.5,331.2,615.2,1466.3,2442.5,0,58.3,-209.9
0.030000,664.6,236.0,1530.9,628.2,2447.9,317.3,610.4,1453.1,2447.4,188.2,59.5,-214.9
0.032000,625.3,237.8,1436.8,649.4,2446.9,334.2,603.9,1435.3,2453.9,188.2,61,-213.2
0.034000,570.7,254.5,1363.8,624.3,2457.5,369.6,596.2,1413.6,2461.7,188.2,62.9,-200
0.036000,520.7,249.3,1341.1,538.9,2482.0,341.3,587.4,1388.9,2470.6,188.2,64.9,-168.7
0.038000,499.7,230.6,1322.7,433.9,2496.6,249.7,578,1361.9,2480.1,188.3,67,-122.6
0.040000,499.7,206.1,1270.1,333.5,2488.4,199.0,568.4,1333.8,2489.8,188.3,69,-71.5
0.042000,502.2,178.7,1215.8,244.7,2476.8,182.9,559.1,1305.6,2499.3,188.4,70.8,-25.3
0.044000,505.6,159.3,1184.1,180.0,2481.6,159.7,550.4,1278.2,2508.2,188.5,72.5,6.4
0.046000,511.5,148.1,1166.8,134.6,2502.7,116.1,542.8,1252.7,2516.2,188.6,73.8,20.3
0.048000,519.3,142.8,1158.0,106.8,2520.0,81.3,536.7,1230,2522.9,188.7,74.9,22.9
0.050000,529.1,142.2,1156.1,91.3,2529.9,62.9,532.4,1210.7,2528.3,188.8,75.9,19
0.052000,540.8,148.0,1160.4,84.4,2535.9,54.0,530.1,1195.5,2532.1,189,76.6,13.4
0.054000,554.0,159.8,1170.0,83.9,2539.1,50.9,530.1,1184.9,2534.2,189.1,77.2,10.9
0.056000,566.7,172.6,1184.5,87.5,2539.1,53.6,532.5,1179,2534.8,189.3,77.7,11.4
0.058000,577.9,181.3,1206.0,91.6,2536.4,62.8,537.3,1178,2534,189.5,78.1,11.9
0.060000,584.9,181.9,1232.2,90.4,2532.2,78.1,544.6,1181.8,2531.9,189.8,78.4,12.3
0.062000,588.4,176.3,1257.9,81.2,2527.2,95.1,554.1,1189.9,2528.9,190,78.6,12.5
0.064000,591.3,170.1,1278.0,67.8,2523.0,106.0,565.6,1202.1,2525.2,190.3,78.9,12.6
0.066000,595.6,167.1,1291.5,55.7,2521.9,108.1,579,1217.6,2521.2,190.6,79.1,12.6
0.068000,601.5,166.1,1300.8,45.7,2523.1,108.1,593.9,1235.9,2517.3,190.9,79.3,12.3
0.070000,607.7,164.8,1307.1,38.2,2523.9,113.4,609.9,1256.1,2513.9,191.2,79.5,12
0.072000,614.6,162.1,1311.7,33.0,2522.1,124.8,626.7,1277.4,2511.2,191.6,79.6,11.7
0.074000,623.7,158.5,1315.6,29.9,2518.0,136.5,643.8,1299,2509.5,191.9,79.7,11.3
0.076000,635.4,155.4,1319.7,29.0,2515.1,141.2,660.8,1320.1,2509.2,192.2,79.7,10.9
0.078000,651.2,154.9,1325.8,30.0,2516.0,136.8,677.3,1340.1,2510.3,192.6,79.6,10.5
0.080000,671.6,158.3,1334.4,32.3,2519.4,124.2,693.1,1358.2,2512.8,192.9,79.5,10.1
0.082000,697.6,161.2,1345.6,34.0,2520.5,108.0,707.7,1374.1,2516.9,193.2,79.5,9.6
0.084000,724.7,154.6,1357.2,32.8,2516.3,97.8,720.8,1387.2,2522.4,193.6,79.4,9.3
0.086000,743.2,139.2,1365.8,30.2,2510.6,103.8,732.3,1397.3,2529,193.9,79.3,9.1
0.088000,752.2,123.3,1371.2,29.3,2510.6,129.5,742,1404.3,2536.6,194.1,79.2,9
0.090000,756.9,113.3,1375.2,30.7,2521.4,150.0,749.7,1408.2,2544.9,194.4,79,9
0.092000,759.8,109.0,1379.3,33.8,2539.0,142.7,755.5,1409.2,2553.4,194.6,78.7,9
0.094000,759.2,109.9,1382.4,38.9,2556.7,125.4,759.4,1407.4,2561.9,194.8,78.3,8.9
0.096000,755.5,117.3,1381.6,46.3,2571.0,116.1,761.5,1403.4,2569.9,195,77.8,8.9
0.098000,750.2,131.7,1374.2,55.9,2583.1,117.0,761.9,1397.4,2577.1,195.2,77.4,8.8
0.100000,745.3,144.9,1363.9,63.1,2592.9,125.5,760.8,1389.9,2583.1,195.3,77.1,8.7
0.102000,742.9,146.1,1357.8,65.4,2600.7,137.2,758.3,1381.5,2587.8,195.4,77,8.7
0.104000,744.6,135.8,1358.1,64.2,2605.3,146.2,754.9,1372.5,2590.9,195.4,77.1,8.8
0.106000,749.1,124.0,1362.9,60.4,2605.7,144.6,750.6,1363.5,2592.4,195.4,77.3,9.1
0.108000,754.8,115.3,1370.2,53.2,2602.2,130.0,745.8,1354.8,2592.2,195.4,77.6,9.5
0.110000,758.6,109.2,1376.5,43.4,2596.1,116.6,740.7,1346.8,2590.3,195.3,77.9,9.9
0.112000,757.8,104.9,1379.7,34.7,2591.1,119.8,735.6,1339.7,2587,195.3,78.2,10.2
0.114000,753.0,104.2,1380.0,29.4,2589.2,144.0,730.7,1333.7,2582.6,195.1,78.4,10.4
0.116000,745.8,107.6,1378.3,27.4,2588.0,185.0,726.1,1328.9,2577.2,195,78.6,10.3
0.118000,735.8,114.4,1374.4,27.7,2579.3,232.3,722,1325.3,2571.4,194.8,78.7,10
0.120000,724.2,124.1,1368.7,29.8,2558.3,248.7,718.6,1322.9,2565.5,194.7,78.7,9.7
0.122000,713.4,139.1,1361.3,33.6,2538.6,219.2,716,1321.5,2560,194.5,78.6,9.3
0.124000,705.5,162.1,1351.2,39.8,2529.1,178.9,714.2,1320.9,2555.3,194.3,78.5,9
0.126000,702.3,190.6,1338.7,47.5,2526.5,151.3,713.2,1320.9,2551.7,194.1,78.4,8.8
0.128000,703.3,222.8,1323.6,55.7,2528.8,133.7,713,1321.2,2549.6,193.9,78.2,8.6
0.130000,706.1,251.9,1308.9,62.4,2538.3,120.9,713.5,1321.7,2549.3,193.6,77.9,8.5
0.132000,707.8,276.7,1295.3,67.8,2554.7,105.7,714.8,1322.1,2551,193.4,77.6,8.2
0.134000,706.2,299.4,1282.2,73.1,2571.7,88.1,716.7,1322.1,2554.7,193.2,77.1,7.8
0.136000,702.0,323.2,1270.4,79.0,2582.6,74.3,719.2,1321.8,2560.5,193,76.6,7.2
0.138000,697.6,354.1,1259.5,85.9,2586.9,66.2,722,1320.9,2568.3,192.8,76.1,6.4
0.140000,698.9,388.3,1251.3,91.4,2586.4,65.6,725.1,1319.4,2577.8,192.6,75.6,5.6
0.142000,716.2,412.9,1252.3,93.3,2587.2,74.5,728.5,1317.3,2588.8,192.5,75.2,4.7
0.144000,751.4,408.6,1266.7,92.6,2597.1,89.7,731.9,1314.6,2600.8,192.3,75.1,4.1
0.146000,780.0,352.3,1288.3,83.9,2617.8,105.7,735.2,1311.6,2613.4,192.2,75.1,3.6
0.148000,775.1,271.9,1304.9,69.2,2637.5,119.2,738.4,1308.3,2626.1,192.1,75.3,3.1
0.150000,754.4,202.2,1315.1,61.1,2645.7,132.4,741.4,1304.9,2638.5,192,75.5,2.7
0.152000,740.7,151.1,1322.4,64.4,2646.5,148.6,744,1301.6,2649.9,191.9,75.7,2.5
0.154000,739.9,117.6,1328.1,79.4,2650.7,174.5,746.3,1298.6,2660.1,191.9,75.8,2.2
0.156000,745.3,98.9,1330.8,97.8,2663.0,215.1,748.1,1296,2668.4,191.8,75.8,2.1
0.158000,749.8,94.1,1330.1,107.2,2682.4,270.3,749.5,1294,2674.7,191.8,75.6,2.1
0.160000,747.6,108.6,1328.9,111.7,2684.8,286.0,750.3,1292.8,2678.5,191.8,75.2,2.2
0.162000,731.9,144.1,1325.8,127.3,2655.0,243.3,750.5,1292.4,2679.8,191.8,74.7,2.2
