time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,569.4,54.3,2083.7,227.5,2835.8,542.4,568.4,2075.4,2840,180.4,73.3,8.7
0.028000,564.4,53.6,2063.4,216.1,2830.8,456.6,564.7,2066.6,2831.4,180.8,73.8,8.9
0.030000,558.2,54.9,2049.2,202.1,2829.2,375.8,559.1,2055.9,2823.8,181,74.4,9.2
0.032000,551.9,58.4,2042.2,193.6,2827.7,325.5,552.4,2046.7,2822.7,181.2,74.8,9.5
0.034000,545.5,62.3,2040.5,196.7,2828.6,307.5,545.5,2040.6,2829.6,181.3,75.3,9.8
0.036000,539.9,64.1,2040.4,208.8,2834.8,310.2,539.3,2036,2840.8,181.3,75.6,10.2
0.038000,535.3,63.4,2036.2,227.1,2845.6,317.6,534.6,2029.7,2849.4,181.3,75.8,10.7
0.040000,532.2,61.1,2021.7,250.2,2851.6,320.4,532,2018.4,2849.4,181.1,75.9,11.3
0.042000,531.1,58.6,1996.6,270.9,2843.6,308.4,531.7,2000.7,2839.1,181,75.9,11.9
0.044000,532.6,56.7,1969.6,272.1,2823.0,271.2,533.4,1978.3,2822.7,180.7,75.8,12.3
0.046000,536.1,55.5,1951.5,252.6,2806.0,224.0,536.4,1954.6,2807.2,180.5,75.7,12.4
0.048000,540.2,53.6,1937.1,227.8,2799.0,185.1,539.7,1933.3,2798.7,180.1,75.6,12.1
0.050000,542.7,50.4,1922.5,211.7,2798.4,167.4,542.1,1916,2797.7,179.8,75.6,11.7
0.052000,543.1,46.4,1905.3,205.4,2797.0,169.9,542.6,1901.4,2798.8,179.4,75.7,11.3
0.054000,540.4,41.8,1885.0,207.9,2789.9,194.3,540.7,1886.7,2793.6,178.9,75.9,11.1
0.056000,535.6,37.5,1864.9,218.4,2774.9,240.8,536.6,1869.4,2775.5,178.4,76.2,11.3
0.058000,530.5,33.5,1844.8,237.7,2748.5,308.4,531.1,1849.3,2744.5,177.8,76.5,12
0.060000,526.6,30.8,1828.0,261.9,2715.6,361.5,525.6,1829.3,2708.1,177.2,76.8,12.9
0.062000,523.0,29.9,1815.6,286.6,2684.3,366.4,521.6,1814.3,2678.7,176.5,76.9,13.7
0.064000,518.8,31.4,1813.0,311.6,2654.8,330.7,520.1,1808.7,2667.4,175.8,76.8,14.2
